year,month,series_id,series_name,brand,category,monthly_sales,data_source
2024,10,8979,宋L EV,比亚迪,SUV,2596,pcauto
2024,11,8979,宋L EV,比亚迪,SUV,3965,pcauto
2024,12,8979,宋L EV,比亚迪,SUV,3487,pcauto
2025,1,8979,宋L EV,比亚迪,SUV,1347,pcauto
2025,2,8979,宋L EV,比亚迪,SUV,1660,pcauto
2025,3,8979,宋L EV,比亚迪,SUV,2425,pcauto
2025,4,8979,宋L EV,比亚迪,SUV,1812,pcauto
2025,5,8979,宋L EV,比亚迪,SUV,1560,pcauto
2025,6,8979,宋L EV,比亚迪,SUV,1608,pcauto
2025,7,8979,宋L EV,比亚迪,SUV,1133,pcauto
2025,8,8979,宋L EV,比亚迪,SUV,908,pcauto
2025,9,8979,宋L EV,比亚迪,SUV,908,pcauto
2025,10,8979,宋L EV,比亚迪,SUV,430,pcauto
2025,11,8979,宋L EV,比亚迪,SUV,338,pcauto
2025,12,8979,宋L EV,比亚迪,SUV,379,pcauto
2026,1,8979,宋L EV,比亚迪,SUV,205,pcauto
2026,2,8979,宋L EV,比亚迪,SUV,148,pcauto
2026,3,8979,宋L EV,比亚迪,SUV,204,pcauto
2026,4,8979,宋L EV,比亚迪,SUV,241,pcauto
2026,5,8979,宋L EV,比亚迪,SUV,183,pcauto
2022,1,sg22703,宋MAX新能源,比亚迪,MPV,102,pcauto
2022,2,sg22703,宋MAX新能源,比亚迪,MPV,624,pcauto
2022,3,sg22703,宋MAX新能源,比亚迪,MPV,1318,pcauto
2022,4,sg22703,宋MAX新能源,比亚迪,MPV,1372,pcauto
2022,5,sg22703,宋MAX新能源,比亚迪,MPV,557,pcauto
2022,6,sg22703,宋MAX新能源,比亚迪,MPV,576,pcauto
2022,7,sg22703,宋MAX新能源,比亚迪,MPV,424,pcauto
2022,8,sg22703,宋MAX新能源,比亚迪,MPV,561,pcauto
2022,9,sg22703,宋MAX新能源,比亚迪,MPV,1380,pcauto
2022,10,sg22703,宋MAX新能源,比亚迪,MPV,1498,pcauto
2022,11,sg22703,宋MAX新能源,比亚迪,MPV,1596,pcauto
2022,12,sg22703,宋MAX新能源,比亚迪,MPV,1029,pcauto
2023,1,sg22703,宋MAX新能源,比亚迪,MPV,493,pcauto
2023,2,sg22703,宋MAX新能源,比亚迪,MPV,1007,pcauto
2023,3,sg22703,宋MAX新能源,比亚迪,MPV,675,pcauto
2023,4,sg22703,宋MAX新能源,比亚迪,MPV,430,pcauto
2023,5,sg22703,宋MAX新能源,比亚迪,MPV,184,pcauto
2023,6,sg22703,宋MAX新能源,比亚迪,MPV,526,pcauto
2023,7,sg22703,宋MAX新能源,比亚迪,MPV,244,pcauto
2023,8,sg22703,宋MAX新能源,比亚迪,MPV,114,pcauto
2023,9,sg22703,宋MAX新能源,比亚迪,MPV,436,pcauto
2023,10,sg22703,宋MAX新能源,比亚迪,MPV,304,pcauto
2023,11,sg22703,宋MAX新能源,比亚迪,MPV,172,pcauto
2023,12,sg22703,宋MAX新能源,比亚迪,MPV,41,pcauto
2024,1,sg22703,宋MAX新能源,比亚迪,MPV,156,pcauto
2024,2,sg22703,宋MAX新能源,比亚迪,MPV,61,pcauto
2024,3,sg22703,宋MAX新能源,比亚迪,MPV,49,pcauto
2024,4,sg22703,宋MAX新能源,比亚迪,MPV,38,pcauto
2024,5,sg22703,宋MAX新能源,比亚迪,MPV,26,pcauto
2024,6,sg22703,宋MAX新能源,比亚迪,MPV,20,pcauto
2024,7,sg22703,宋MAX新能源,比亚迪,MPV,14,pcauto
2024,8,sg22703,宋MAX新能源,比亚迪,MPV,10,pcauto
2024,9,sg22703,宋MAX新能源,比亚迪,MPV,2,pcauto
2024,10,sg22703,宋MAX新能源,比亚迪,MPV,2,pcauto
2024,11,sg22703,宋MAX新能源,比亚迪,MPV,2,pcauto
2024,12,sg22703,宋MAX新能源,比亚迪,MPV,2,pcauto
2025,1,sg22703,宋MAX新能源,比亚迪,MPV,1,pcauto
2022,1,sg26406,宋PLUS新能源,比亚迪,SUV,20722,pcauto
2022,2,sg26406,宋PLUS新能源,比亚迪,SUV,22754,pcauto
2022,3,sg26406,宋PLUS新能源,比亚迪,SUV,26723,pcauto
2022,4,sg26406,宋PLUS新能源,比亚迪,SUV,25105,pcauto
2022,5,sg26406,宋PLUS新能源,比亚迪,SUV,31977,pcauto
2022,6,sg26406,宋PLUS新能源,比亚迪,SUV,31787,pcauto
2022,7,sg26406,宋PLUS新能源,比亚迪,SUV,37784,pcauto
2022,8,sg26406,宋PLUS新能源,比亚迪,SUV,42477,pcauto
2022,9,sg26406,宋PLUS新能源,比亚迪,SUV,45934,pcauto
2022,10,sg26406,宋PLUS新能源,比亚迪,SUV,56138,pcauto
2022,11,sg26406,宋PLUS新能源,比亚迪,SUV,63636,pcauto
2022,12,sg26406,宋PLUS新能源,比亚迪,SUV,49946,pcauto
2023,1,sg26406,宋PLUS新能源,比亚迪,SUV,35585,pcauto
2023,2,sg26406,宋PLUS新能源,比亚迪,SUV,37153,pcauto
2023,3,sg26406,宋PLUS新能源,比亚迪,SUV,30088,pcauto
2023,4,sg26406,宋PLUS新能源,比亚迪,SUV,24580,pcauto
2023,5,sg26406,宋PLUS新能源,比亚迪,SUV,22079,pcauto
2023,6,sg26406,宋PLUS新能源,比亚迪,SUV,27041,pcauto
2023,7,sg26406,宋PLUS新能源,比亚迪,SUV,29991,pcauto
2023,8,sg26406,宋PLUS新能源,比亚迪,SUV,32850,pcauto
2023,9,sg26406,宋PLUS新能源,比亚迪,SUV,36773,pcauto
2023,10,sg26406,宋PLUS新能源,比亚迪,SUV,34799,pcauto
2023,11,sg26406,宋PLUS新能源,比亚迪,SUV,34904,pcauto
2023,12,sg26406,宋PLUS新能源,比亚迪,SUV,44370,pcauto
2024,1,sg26406,宋PLUS新能源,比亚迪,SUV,32267,pcauto
2024,2,sg26406,宋PLUS新能源,比亚迪,SUV,12693,pcauto
2024,3,sg26406,宋PLUS新能源,比亚迪,SUV,35176,pcauto
2024,4,sg26406,宋PLUS新能源,比亚迪,SUV,31809,pcauto
2024,5,sg26406,宋PLUS新能源,比亚迪,SUV,33422,pcauto
2024,6,sg26406,宋PLUS新能源,比亚迪,SUV,32911,pcauto
2024,7,sg26406,宋PLUS新能源,比亚迪,SUV,34306,pcauto
2024,8,sg26406,宋PLUS新能源,比亚迪,SUV,39799,pcauto
2024,9,sg26406,宋PLUS新能源,比亚迪,SUV,42382,pcauto
2024,10,sg26406,宋PLUS新能源,比亚迪,SUV,43192,pcauto
2024,11,sg26406,宋PLUS新能源,比亚迪,SUV,40265,pcauto
2024,12,sg26406,宋PLUS新能源,比亚迪,SUV,40252,pcauto
2025,1,sg26406,宋PLUS新能源,比亚迪,SUV,20138,pcauto
2025,2,sg26406,宋PLUS新能源,比亚迪,SUV,19373,pcauto
2025,3,sg26406,宋PLUS新能源,比亚迪,SUV,26092,pcauto
2025,4,sg26406,宋PLUS新能源,比亚迪,SUV,20668,pcauto
2025,5,sg26406,宋PLUS新能源,比亚迪,SUV,24240,pcauto
2025,6,sg26406,宋PLUS新能源,比亚迪,SUV,26813,pcauto
2025,7,sg26406,宋PLUS新能源,比亚迪,SUV,17887,pcauto
2025,8,sg26406,宋PLUS新能源,比亚迪,SUV,13098,pcauto
2025,9,sg26406,宋PLUS新能源,比亚迪,SUV,11011,pcauto
2025,10,sg26406,宋PLUS新能源,比亚迪,SUV,8353,pcauto
2025,11,sg26406,宋PLUS新能源,比亚迪,SUV,7871,pcauto
2025,12,sg26406,宋PLUS新能源,比亚迪,SUV,4732,pcauto
2026,1,sg26406,宋PLUS新能源,比亚迪,SUV,391,pcauto
2026,2,sg26406,宋PLUS新能源,比亚迪,SUV,229,pcauto
2026,3,sg26406,宋PLUS新能源,比亚迪,SUV,327,pcauto
2026,4,sg26406,宋PLUS新能源,比亚迪,SUV,378,pcauto
2026,5,sg26406,宋PLUS新能源,比亚迪,SUV,133,pcauto
2022,1,sg24394,宋Pro,比亚迪,SUV,1727,pcauto
2022,2,sg24394,宋Pro,比亚迪,SUV,1778,pcauto
2022,12,sg24638,宋Pro新能源,比亚迪,SUV,20323,pcauto
2023,1,sg24638,宋Pro新能源,比亚迪,SUV,14124,pcauto
2023,2,sg24638,宋Pro新能源,比亚迪,SUV,14439,pcauto
2023,3,sg24638,宋Pro新能源,比亚迪,SUV,10026,pcauto
2023,4,sg24638,宋Pro新能源,比亚迪,SUV,8427,pcauto
2023,5,sg24638,宋Pro新能源,比亚迪,SUV,13501,pcauto
2023,6,sg24638,宋Pro新能源,比亚迪,SUV,21096,pcauto
2023,7,sg24638,宋Pro新能源,比亚迪,SUV,18800,pcauto
2023,8,sg24638,宋Pro新能源,比亚迪,SUV,19000,pcauto
2023,9,sg24638,宋Pro新能源,比亚迪,SUV,20798,pcauto
2023,10,sg24638,宋Pro新能源,比亚迪,SUV,21350,pcauto
2023,11,sg24638,宋Pro新能源,比亚迪,SUV,20317,pcauto
2023,12,sg24638,宋Pro新能源,比亚迪,SUV,27812,pcauto
2024,1,sg24638,宋Pro新能源,比亚迪,SUV,19952,pcauto
2024,2,sg24638,宋Pro新能源,比亚迪,SUV,9386,pcauto
2024,3,sg24638,宋Pro新能源,比亚迪,SUV,27446,pcauto
2024,4,sg24638,宋Pro新能源,比亚迪,SUV,22491,pcauto
2024,5,sg24638,宋Pro新能源,比亚迪,SUV,22130,pcauto
2024,6,sg24638,宋Pro新能源,比亚迪,SUV,19316,pcauto
2024,7,sg24638,宋Pro新能源,比亚迪,SUV,18336,pcauto
2024,8,sg24638,宋Pro新能源,比亚迪,SUV,19288,pcauto
2024,9,sg24638,宋Pro新能源,比亚迪,SUV,14640,pcauto
2024,10,sg24638,宋Pro新能源,比亚迪,SUV,22615,pcauto
2024,11,sg24638,宋Pro新能源,比亚迪,SUV,20613,pcauto
2024,12,sg24638,宋Pro新能源,比亚迪,SUV,25385,pcauto
2025,1,sg24638,宋Pro新能源,比亚迪,SUV,15698,pcauto
2025,2,sg24638,宋Pro新能源,比亚迪,SUV,14997,pcauto
2025,3,sg24638,宋Pro新能源,比亚迪,SUV,20847,pcauto
2025,4,sg24638,宋Pro新能源,比亚迪,SUV,14263,pcauto
2025,5,sg24638,宋Pro新能源,比亚迪,SUV,14440,pcauto
2025,6,sg24638,宋Pro新能源,比亚迪,SUV,19895,pcauto
2025,7,sg24638,宋Pro新能源,比亚迪,SUV,11880,pcauto
2025,8,sg24638,宋Pro新能源,比亚迪,SUV,12681,pcauto
2025,9,sg24638,宋Pro新能源,比亚迪,SUV,13542,pcauto
2025,10,sg24638,宋Pro新能源,比亚迪,SUV,11072,pcauto
2025,11,sg24638,宋Pro新能源,比亚迪,SUV,12973,pcauto
2025,12,sg24638,宋Pro新能源,比亚迪,SUV,18373,pcauto
2026,1,sg24638,宋Pro新能源,比亚迪,SUV,7481,pcauto
2026,2,sg24638,宋Pro新能源,比亚迪,SUV,9295,pcauto
2026,3,sg24638,宋Pro新能源,比亚迪,SUV,14043,pcauto
2026,4,sg24638,宋Pro新能源,比亚迪,SUV,12543,pcauto
2026,5,sg24638,宋Pro新能源,比亚迪,SUV,15497,pcauto
2026,3,sg31161,宋Ultra,比亚迪,SUV,1214,pcauto
2026,4,sg31161,宋Ultra,比亚迪,SUV,5940,pcauto
2026,5,sg31161,宋Ultra,比亚迪,SUV,9961,pcauto
2022,1,sg26211,宏光MINIEV,五菱,轿车,26682,pcauto
2022,2,sg26211,宏光MINIEV,五菱,轿车,26116,pcauto
2022,3,sg26211,宏光MINIEV,五菱,轿车,41980,pcauto
2022,4,sg26211,宏光MINIEV,五菱,轿车,24908,pcauto
2022,5,sg26211,宏光MINIEV,五菱,轿车,29169,pcauto
2022,6,sg26211,宏光MINIEV,五菱,轿车,39798,pcauto
2022,7,sg26211,宏光MINIEV,五菱,轿车,37128,pcauto
2022,8,sg26211,宏光MINIEV,五菱,轿车,33866,pcauto
2022,9,sg26211,宏光MINIEV,五菱,轿车,37416,pcauto
2022,10,sg26211,宏光MINIEV,五菱,轿车,41255,pcauto
2022,11,sg26211,宏光MINIEV,五菱,轿车,31982,pcauto
2022,12,sg26211,宏光MINIEV,五菱,轿车,34523,pcauto
2023,1,sg26211,宏光MINIEV,五菱,轿车,16416,pcauto
2023,2,sg26211,宏光MINIEV,五菱,轿车,30267,pcauto
2023,3,sg26211,宏光MINIEV,五菱,轿车,23159,pcauto
2023,4,sg26211,宏光MINIEV,五菱,轿车,18086,pcauto
2023,5,sg26211,宏光MINIEV,五菱,轿车,20346,pcauto
2023,6,sg26211,宏光MINIEV,五菱,轿车,13763,pcauto
2023,7,sg26211,宏光MINIEV,五菱,轿车,15499,pcauto
2023,8,sg26211,宏光MINIEV,五菱,轿车,15844,pcauto
2023,9,sg26211,宏光MINIEV,五菱,轿车,16146,pcauto
2023,10,sg26211,宏光MINIEV,五菱,轿车,20337,pcauto
2023,11,sg26211,宏光MINIEV,五菱,轿车,22985,pcauto
2023,12,sg26211,宏光MINIEV,五菱,轿车,25015,pcauto
2024,1,sg26211,宏光MINIEV,五菱,轿车,15520,pcauto
2024,2,sg26211,宏光MINIEV,五菱,轿车,12649,pcauto
2024,3,sg26211,宏光MINIEV,五菱,轿车,16046,pcauto
2024,4,sg26211,宏光MINIEV,五菱,轿车,12445,pcauto
2024,5,sg26211,宏光MINIEV,五菱,轿车,16441,pcauto
2024,6,sg26211,宏光MINIEV,五菱,轿车,10187,pcauto
2024,7,sg26211,宏光MINIEV,五菱,轿车,15765,pcauto
2024,8,sg26211,宏光MINIEV,五菱,轿车,26461,pcauto
2024,9,sg26211,宏光MINIEV,五菱,轿车,28918,pcauto
2024,10,sg26211,宏光MINIEV,五菱,轿车,34185,pcauto
2024,11,sg26211,宏光MINIEV,五菱,轿车,34777,pcauto
2024,12,sg26211,宏光MINIEV,五菱,轿车,37747,pcauto
2025,1,sg26211,宏光MINIEV,五菱,轿车,24924,pcauto
2025,2,sg26211,宏光MINIEV,五菱,轿车,22065,pcauto
2025,3,sg26211,宏光MINIEV,五菱,轿车,39957,pcauto
2025,4,sg26211,宏光MINIEV,五菱,轿车,28990,pcauto
2025,5,sg26211,宏光MINIEV,五菱,轿车,29017,pcauto
2025,6,sg26211,宏光MINIEV,五菱,轿车,26111,pcauto
2025,7,sg26211,宏光MINIEV,五菱,轿车,27337,pcauto
2025,8,sg26211,宏光MINIEV,五菱,轿车,37828,pcauto
2025,9,sg26211,宏光MINIEV,五菱,轿车,51743,pcauto
2025,10,sg26211,宏光MINIEV,五菱,轿车,61506,pcauto
2025,11,sg26211,宏光MINIEV,五菱,轿车,56756,pcauto
2025,12,sg26211,宏光MINIEV,五菱,轿车,29365,pcauto
2026,1,sg26211,宏光MINIEV,五菱,轿车,7133,pcauto
2026,2,sg26211,宏光MINIEV,五菱,轿车,4866,pcauto
2026,3,sg26211,宏光MINIEV,五菱,轿车,16806,pcauto
2026,4,sg26211,宏光MINIEV,五菱,轿车,13229,pcauto
2026,5,sg26211,宏光MINIEV,五菱,轿车,18308,pcauto
2022,1,409,宝来,大众,轿车,22036,pcauto
2022,2,409,宝来,大众,轿车,10004,pcauto
2022,3,409,宝来,大众,轿车,12679,pcauto
2022,4,409,宝来,大众,轿车,11107,pcauto
2022,5,409,宝来,大众,轿车,19787,pcauto
2022,6,409,宝来,大众,轿车,28217,pcauto
2022,7,409,宝来,大众,轿车,12409,pcauto
2022,8,409,宝来,大众,轿车,23930,pcauto
2022,9,409,宝来,大众,轿车,22649,pcauto
2022,10,409,宝来,大众,轿车,19718,pcauto
2022,11,409,宝来,大众,轿车,11971,pcauto
2022,12,409,宝来,大众,轿车,18195,pcauto
2023,1,409,宝来,大众,轿车,13143,pcauto
2023,2,409,宝来,大众,轿车,10453,pcauto
2023,3,409,宝来,大众,轿车,13001,pcauto
2023,4,409,宝来,大众,轿车,12988,pcauto
2023,5,409,宝来,大众,轿车,12277,pcauto
2023,6,409,宝来,大众,轿车,14332,pcauto
2023,7,409,宝来,大众,轿车,10804,pcauto
2023,8,409,宝来,大众,轿车,11935,pcauto
2023,9,409,宝来,大众,轿车,11518,pcauto
2023,10,409,宝来,大众,轿车,11102,pcauto
2023,11,409,宝来,大众,轿车,11342,pcauto
2023,12,409,宝来,大众,轿车,13010,pcauto
2024,1,409,宝来,大众,轿车,11695,pcauto
2024,2,409,宝来,大众,轿车,7221,pcauto
2024,3,409,宝来,大众,轿车,7732,pcauto
2024,4,409,宝来,大众,轿车,6753,pcauto
2024,5,409,宝来,大众,轿车,8641,pcauto
2024,6,409,宝来,大众,轿车,6320,pcauto
2024,7,409,宝来,大众,轿车,5753,pcauto
2024,8,409,宝来,大众,轿车,8793,pcauto
2024,9,409,宝来,大众,轿车,8374,pcauto
2024,10,409,宝来,大众,轿车,7166,pcauto
2024,11,409,宝来,大众,轿车,7722,pcauto
2024,12,409,宝来,大众,轿车,8776,pcauto
2025,1,409,宝来,大众,轿车,7035,pcauto
2025,2,409,宝来,大众,轿车,6154,pcauto
2025,3,409,宝来,大众,轿车,7406,pcauto
2025,4,409,宝来,大众,轿车,6192,pcauto
2025,5,409,宝来,大众,轿车,6219,pcauto
2025,6,409,宝来,大众,轿车,8585,pcauto
2025,7,409,宝来,大众,轿车,5817,pcauto
2025,8,409,宝来,大众,轿车,6503,pcauto
2025,9,409,宝来,大众,轿车,6982,pcauto
2025,10,409,宝来,大众,轿车,8286,pcauto
2025,11,409,宝来,大众,轿车,6022,pcauto
2025,12,409,宝来,大众,轿车,6518,pcauto
2026,1,409,宝来,大众,轿车,6108,pcauto
2026,2,409,宝来,大众,轿车,4741,pcauto
2026,3,409,宝来,大众,轿车,5522,pcauto
2026,4,409,宝来,大众,轿车,3896,pcauto
2026,5,409,宝来,大众,轿车,2991,pcauto
2022,1,sg24113,宝来·纯电,大众,轿车,15,pcauto
2022,2,sg24113,宝来·纯电,大众,轿车,8,pcauto
2022,3,sg24113,宝来·纯电,大众,轿车,2,pcauto
2022,4,sg24113,宝来·纯电,大众,轿车,2,pcauto
2022,5,sg24113,宝来·纯电,大众,轿车,2,pcauto
2022,6,sg24113,宝来·纯电,大众,轿车,2,pcauto
2022,7,sg24113,宝来·纯电,大众,轿车,2,pcauto
2022,8,sg24113,宝来·纯电,大众,轿车,1,pcauto
2022,9,sg24113,宝来·纯电,大众,轿车,10,pcauto
2022,1,sg20583,宝马1系,宝马,轿车,4006,pcauto
2022,2,sg20583,宝马1系,宝马,轿车,2040,pcauto
2022,3,sg20583,宝马1系,宝马,轿车,2517,pcauto
2022,4,sg20583,宝马1系,宝马,轿车,1452,pcauto
2022,5,sg20583,宝马1系,宝马,轿车,1905,pcauto
2022,6,sg20583,宝马1系,宝马,轿车,1131,pcauto
2022,7,sg20583,宝马1系,宝马,轿车,2172,pcauto
2022,8,sg20583,宝马1系,宝马,轿车,2201,pcauto
2022,9,sg20583,宝马1系,宝马,轿车,1926,pcauto
2022,10,sg20583,宝马1系,宝马,轿车,2083,pcauto
2022,11,sg20583,宝马1系,宝马,轿车,1956,pcauto
2022,12,sg20583,宝马1系,宝马,轿车,1962,pcauto
2023,1,sg20583,宝马1系,宝马,轿车,1053,pcauto
2023,2,sg20583,宝马1系,宝马,轿车,1173,pcauto
2023,3,sg20583,宝马1系,宝马,轿车,1428,pcauto
2023,4,sg20583,宝马1系,宝马,轿车,1432,pcauto
2023,5,sg20583,宝马1系,宝马,轿车,1836,pcauto
2023,6,sg20583,宝马1系,宝马,轿车,1938,pcauto
2023,7,sg20583,宝马1系,宝马,轿车,2085,pcauto
2023,8,sg20583,宝马1系,宝马,轿车,1956,pcauto
2023,9,sg20583,宝马1系,宝马,轿车,1395,pcauto
2023,10,sg20583,宝马1系,宝马,轿车,1093,pcauto
2023,11,sg20583,宝马1系,宝马,轿车,585,pcauto
2023,12,sg20583,宝马1系,宝马,轿车,434,pcauto
2024,1,sg20583,宝马1系,宝马,轿车,159,pcauto
2024,2,sg20583,宝马1系,宝马,轿车,69,pcauto
2024,3,sg20583,宝马1系,宝马,轿车,68,pcauto
2024,4,sg20583,宝马1系,宝马,轿车,18,pcauto
2024,5,sg20583,宝马1系,宝马,轿车,21,pcauto
2024,6,sg20583,宝马1系,宝马,轿车,32,pcauto
2024,7,sg20583,宝马1系,宝马,轿车,22,pcauto
2024,8,sg20583,宝马1系,宝马,轿车,11,pcauto
2024,9,sg20583,宝马1系,宝马,轿车,13,pcauto
2024,10,sg20583,宝马1系,宝马,轿车,13,pcauto
2024,11,sg20583,宝马1系,宝马,轿车,5,pcauto
2024,12,sg20583,宝马1系,宝马,轿车,19,pcauto
2025,1,sg20583,宝马1系,宝马,轿车,12,pcauto
2025,2,sg20583,宝马1系,宝马,轿车,5,pcauto
2025,3,sg20583,宝马1系,宝马,轿车,4,pcauto
2025,4,sg20583,宝马1系,宝马,轿车,6,pcauto
2025,5,sg20583,宝马1系,宝马,轿车,2,pcauto
2025,6,sg20583,宝马1系,宝马,轿车,5,pcauto
2025,7,sg20583,宝马1系,宝马,轿车,5,pcauto
2025,8,sg20583,宝马1系,宝马,轿车,2,pcauto
2025,9,sg20583,宝马1系,宝马,轿车,7,pcauto
2025,10,sg20583,宝马1系,宝马,轿车,11,pcauto
2025,11,sg20583,宝马1系,宝马,轿车,6,pcauto
2025,12,sg20583,宝马1系,宝马,轿车,23,pcauto
2026,1,sg20583,宝马1系,宝马,轿车,2,pcauto
2026,2,sg20583,宝马1系,宝马,轿车,1,pcauto
2026,3,sg20583,宝马1系,宝马,轿车,9,pcauto
2026,4,sg20583,宝马1系,宝马,轿车,2,pcauto
2026,5,sg20583,宝马1系,宝马,轿车,1,pcauto
2025,1,24609,宝马2系,宝马,轿车,15,pcauto
2025,2,24609,宝马2系,宝马,轿车,137,pcauto
2025,3,24609,宝马2系,宝马,轿车,419,pcauto
2025,4,24609,宝马2系,宝马,轿车,740,pcauto
2025,5,24609,宝马2系,宝马,轿车,804,pcauto
2025,6,24609,宝马2系,宝马,轿车,777,pcauto
2025,7,24609,宝马2系,宝马,轿车,669,pcauto
2025,8,24609,宝马2系,宝马,轿车,786,pcauto
2025,9,24609,宝马2系,宝马,轿车,735,pcauto
2025,10,24609,宝马2系,宝马,轿车,882,pcauto
2025,11,24609,宝马2系,宝马,轿车,1006,pcauto
2025,12,24609,宝马2系,宝马,轿车,681,pcauto
2026,1,24609,宝马2系,宝马,轿车,450,pcauto
2026,2,24609,宝马2系,宝马,轿车,335,pcauto
2026,3,24609,宝马2系,宝马,轿车,546,pcauto
2026,4,24609,宝马2系,宝马,轿车,447,pcauto
2026,5,24609,宝马2系,宝马,轿车,401,pcauto
2022,3,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2022,4,sg13339,宝马2系旅行车,宝马,轿车,2,pcauto
2022,5,sg13339,宝马2系旅行车,宝马,轿车,2,pcauto
2022,6,sg13339,宝马2系旅行车,宝马,轿车,2,pcauto
2022,7,sg13339,宝马2系旅行车,宝马,轿车,2,pcauto
2022,8,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2022,9,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2022,10,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2022,11,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2022,12,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2023,1,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2023,2,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2023,3,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2023,4,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2023,5,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2023,6,sg13339,宝马2系旅行车,宝马,轿车,2,pcauto
2023,7,sg13339,宝马2系旅行车,宝马,轿车,2,pcauto
2023,8,sg13339,宝马2系旅行车,宝马,轿车,2,pcauto
2023,9,sg13339,宝马2系旅行车,宝马,轿车,16,pcauto
2023,10,sg13339,宝马2系旅行车,宝马,轿车,8,pcauto
2023,11,sg13339,宝马2系旅行车,宝马,轿车,1,pcauto
2022,1,145,宝马3系,宝马,轿车,24396,pcauto
2022,2,145,宝马3系,宝马,轿车,10185,pcauto
2022,3,145,宝马3系,宝马,轿车,8519,pcauto
2022,4,145,宝马3系,宝马,轿车,7752,pcauto
2022,5,145,宝马3系,宝马,轿车,12947,pcauto
2022,6,145,宝马3系,宝马,轿车,18376,pcauto
2022,7,145,宝马3系,宝马,轿车,14764,pcauto
2022,8,145,宝马3系,宝马,轿车,9601,pcauto
2022,9,145,宝马3系,宝马,轿车,16174,pcauto
2022,10,145,宝马3系,宝马,轿车,6967,pcauto
2022,11,145,宝马3系,宝马,轿车,8329,pcauto
2022,12,145,宝马3系,宝马,轿车,12393,pcauto
2023,1,145,宝马3系,宝马,轿车,7759,pcauto
2023,2,145,宝马3系,宝马,轿车,8868,pcauto
2023,3,145,宝马3系,宝马,轿车,10777,pcauto
2023,4,145,宝马3系,宝马,轿车,11925,pcauto
2023,5,145,宝马3系,宝马,轿车,14009,pcauto
2023,6,145,宝马3系,宝马,轿车,15506,pcauto
2023,7,145,宝马3系,宝马,轿车,15458,pcauto
2023,8,145,宝马3系,宝马,轿车,13199,pcauto
2023,9,145,宝马3系,宝马,轿车,12757,pcauto
2023,10,145,宝马3系,宝马,轿车,12137,pcauto
2023,11,145,宝马3系,宝马,轿车,12858,pcauto
2023,12,145,宝马3系,宝马,轿车,11396,pcauto
2024,1,145,宝马3系,宝马,轿车,14811,pcauto
2024,2,145,宝马3系,宝马,轿车,9929,pcauto
2024,3,145,宝马3系,宝马,轿车,12924,pcauto
2024,4,145,宝马3系,宝马,轿车,12205,pcauto
2024,5,145,宝马3系,宝马,轿车,13831,pcauto
2024,6,145,宝马3系,宝马,轿车,13461,pcauto
2024,7,145,宝马3系,宝马,轿车,11384,pcauto
2024,8,145,宝马3系,宝马,轿车,7921,pcauto
2024,9,145,宝马3系,宝马,轿车,11052,pcauto
2024,10,145,宝马3系,宝马,轿车,11349,pcauto
2024,11,145,宝马3系,宝马,轿车,12060,pcauto
2024,12,145,宝马3系,宝马,轿车,13375,pcauto
2025,1,145,宝马3系,宝马,轿车,14075,pcauto
2025,2,145,宝马3系,宝马,轿车,9051,pcauto
2025,3,145,宝马3系,宝马,轿车,14422,pcauto
2025,4,145,宝马3系,宝马,轿车,12754,pcauto
2025,5,145,宝马3系,宝马,轿车,15480,pcauto
2025,6,145,宝马3系,宝马,轿车,14067,pcauto
2025,7,145,宝马3系,宝马,轿车,11199,pcauto
2025,8,145,宝马3系,宝马,轿车,12157,pcauto
2025,9,145,宝马3系,宝马,轿车,12569,pcauto
2025,10,145,宝马3系,宝马,轿车,13436,pcauto
2025,11,145,宝马3系,宝马,轿车,13397,pcauto
2025,12,145,宝马3系,宝马,轿车,13608,pcauto
2026,1,145,宝马3系,宝马,轿车,14626,pcauto
2026,2,145,宝马3系,宝马,轿车,9459,pcauto
2026,3,145,宝马3系,宝马,轿车,11953,pcauto
2026,4,145,宝马3系,宝马,轿车,9107,pcauto
2026,5,145,宝马3系,宝马,轿车,9754,pcauto
2022,1,146,宝马5系,宝马,轿车,22608,pcauto
2022,2,146,宝马5系,宝马,轿车,8064,pcauto
2022,3,146,宝马5系,宝马,轿车,10495,pcauto
2022,4,146,宝马5系,宝马,轿车,9323,pcauto
2022,5,146,宝马5系,宝马,轿车,14144,pcauto
2022,6,146,宝马5系,宝马,轿车,15674,pcauto
2022,7,146,宝马5系,宝马,轿车,13582,pcauto
2022,8,146,宝马5系,宝马,轿车,14679,pcauto
2022,9,146,宝马5系,宝马,轿车,12633,pcauto
2022,10,146,宝马5系,宝马,轿车,12233,pcauto
