source_site,pcauto_series_id,pcauto_series_name,pcauto_brand,brand_id,brand_name,series_id,series_name,car_id,car_name,version_name,year,config_code,config_title,sale_tab,sale_status,detail_url,source_url,scraped_at,energy_type,manufacturer,vehicle_class,official_price_wan,engine_model,engine_displacement_ml,engine_displacement_l,engine_intake_type,engine_cylinder_arrangement,engine_cylinder_nums,engine_valves_per_cylinder,engine_unique_tech,engine_max_horsepower_ps,engine_max_power_kw,engine_max_power_rpm,engine_max_torque_nm,engine_max_torque_rpm,fuel_form,fuel_grade,oil_supply,cylinder_head_material,cylinder_material,environmental_standard,gearbox_short,gear_count,gearbox_type,max_speed_kmh,acceleration_0_100_s,fuel_consumption_l_100km,warranty_period,motor_type,motor_total_power_kw,motor_total_torque_nm,motor_front_power_kw,motor_front_torque_nm,motor_rear_power_kw,motor_rear_torque_nm,motor_system_power_kw,motor_system_torque_nm,battery_type,battery_capacity_kwh,battery_range_km,battery_warranty,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,min_ground_clearance_mm,curb_weight_kg,body_structure,door_count,seat_count,trunk_volume_l,door_open_way,driver_airbag,side_airbag,knee_airbag,steering_wheel_adjustment,center_screen,multimedia_interface,sound_brand,speaker_count,seat_material,seat_adjustment,seat_heating,seat_massage,seat_ventilation,electric_window,mirror_adjustment,aircon_control,has_sales_data
dongchedi,1291,五菱荣光,五菱汽车,39.0,五菱汽车,1291,五菱荣光,75232.0,1.2L S 标准型助力版 7座,1.2L S 标准型助力版 7座,2022.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=75232,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=1291&city_name=北京,2026-07-01T21:35:19,燃油,上汽通用五菱,微面,4.41,LSI,1206.0,1.2,自然吸气,L,4.0,4.0,,76.0,56.0,5600.0,112.0,3600.0,汽油,92#,多点电喷,铝,铁,国VI,5挡手动,5.0,手动变速箱(MT),100.0,,,3年或6万公里,,,,,,,,,,,,,,4135.0,1625.0,1870.0,2700.0,1386.0,1408.0,160.0,1165.0,客车,5.0,7.0,510.0,侧滑门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,：,True
dongchedi,1291,五菱荣光,五菱汽车,39.0,五菱汽车,1291,五菱荣光,75233.0,1.2L S 标准型封窗车助力版 2座,1.2L S 标准型封窗车助力版 2座,2022.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=75233,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=1291&city_name=北京,2026-07-01T21:35:19,燃油,上汽通用五菱,微面,4.56,LSI,1206.0,1.2,自然吸气,L,4.0,4.0,,76.0,56.0,5600.0,112.0,3600.0,汽油,92#,多点电喷,铝,铁,国VI,5挡手动,5.0,手动变速箱(MT),100.0,,,3年或6万公里,,,,,,,,,,,,,,4135.0,1625.0,1870.0,2700.0,1386.0,1408.0,160.0,1105.0,货车,5.0,2.0,510.0,侧滑门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,：,True
dongchedi,1291,五菱荣光,五菱汽车,39.0,五菱汽车,1291,五菱荣光,75234.0,1.2L S 标准型封窗车助力版 5座,1.2L S 标准型封窗车助力版 5座,2022.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=75234,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=1291&city_name=北京,2026-07-01T21:35:19,燃油,上汽通用五菱,微面,4.59,LSI,1206.0,1.2,自然吸气,L,4.0,4.0,,76.0,56.0,5600.0,112.0,3600.0,汽油,92#,多点电喷,铝,铁,国VI,5挡手动,5.0,手动变速箱(MT),100.0,,,3年或6万公里,,,,,,,,,,,,,,4135.0,1625.0,1870.0,2700.0,1386.0,1408.0,160.0,1150.0,货车,5.0,5.0,510.0,侧滑门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,：,True
dongchedi,1291,五菱荣光,五菱汽车,39.0,五菱汽车,1291,五菱荣光,75237.0,1.2L S 标准型空调版 5座,1.2L S 标准型空调版 5座,2022.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=75237,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=1291&city_name=北京,2026-07-01T21:35:19,燃油,上汽通用五菱,微面,4.65,LSI,1206.0,1.2,自然吸气,L,4.0,4.0,,76.0,56.0,5600.0,112.0,3600.0,汽油,92#,多点电喷,铝,铁,国VI,5挡手动,5.0,手动变速箱(MT),100.0,,,3年或6万公里,,,,,,,,,,,,,,4135.0,1625.0,1870.0,2700.0,1386.0,1408.0,160.0,1145.0,客车,5.0,5.0,510.0,侧滑门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,1291,五菱荣光,五菱汽车,39.0,五菱汽车,1291,五菱荣光,75238.0,1.2L S 标准型空调版 7座,1.2L S 标准型空调版 7座,2022.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=75238,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=1291&city_name=北京,2026-07-01T21:35:19,燃油,上汽通用五菱,微面,4.67,LSI,1206.0,1.2,自然吸气,L,4.0,4.0,,76.0,56.0,5600.0,112.0,3600.0,汽油,92#,多点电喷,铝,铁,国VI,5挡手动,5.0,手动变速箱(MT),100.0,,,3年或6万公里,,,,,,,,,,,,,,4135.0,1625.0,1870.0,2700.0,1386.0,1408.0,160.0,1165.0,客车,5.0,7.0,510.0,侧滑门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,1291,五菱荣光,五菱汽车,39.0,五菱汽车,1291,五菱荣光,75235.0,1.2L S 标准型封窗车空调版 2座,1.2L S 标准型封窗车空调版 2座,2022.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=75235,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=1291&city_name=北京,2026-07-01T21:35:19,燃油,上汽通用五菱,微面,4.725,LSI,1206.0,1.2,自然吸气,L,4.0,4.0,,76.0,56.0,5600.0,112.0,3600.0,汽油,92#,多点电喷,铝,铁,国VI,5挡手动,5.0,手动变速箱(MT),100.0,,,3年或6万公里,,,,,,,,,,,,,,4135.0,1625.0,1870.0,2700.0,1386.0,1408.0,160.0,1105.0,货车,5.0,2.0,510.0,侧滑门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,1291,五菱荣光,五菱汽车,39.0,五菱汽车,1291,五菱荣光,75236.0,1.2L S 标准型封窗车空调版 5座,1.2L S 标准型封窗车空调版 5座,2022.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=75236,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=1291&city_name=北京,2026-07-01T21:35:19,燃油,上汽通用五菱,微面,4.755,LSI,1206.0,1.2,自然吸气,L,4.0,4.0,,76.0,56.0,5600.0,112.0,3600.0,汽油,92#,多点电喷,铝,铁,国VI,5挡手动,5.0,手动变速箱(MT),100.0,,,3年或6万公里,,,,,,,,,,,,,,4135.0,1625.0,1870.0,2700.0,1386.0,1408.0,160.0,1150.0,货车,5.0,5.0,510.0,侧滑门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg24604,探岳X,大众,1.0,大众,4425,探岳X,76831.0,330TSI 两驱尊贵高能版,330TSI 两驱尊贵高能版,2023.0,7座,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=76831,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4425&city_name=北京,2026-07-01T21:35:30,燃油,一汽-大众,中型SUV,23.29,DTH,1984.0,2.0,涡轮增压,L,4.0,4.0,,186.0,137.0,4150.0,320.0,1600.0,汽油,95#,缸内直喷,铝,铁,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,200.0,9.3,,3年或10万公里,,,,,,,,,,,,,,4622.0,1860.0,1661.0,2731.0,1580.0,1571.0,160.0,1701.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg24604,探岳X,大众,1.0,大众,4425,探岳X,76832.0,330TSI 两驱旗舰智慧版,330TSI 两驱旗舰智慧版,2023.0,7座,增加配置(1.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=76832,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4425&city_name=北京,2026-07-01T21:35:30,燃油,一汽-大众,中型SUV,24.79,DTH,1984.0,2.0,涡轮增压,L,4.0,4.0,,186.0,137.0,4150.0,320.0,1600.0,汽油,95#,缸内直喷,铝,铁,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,200.0,9.3,,3年或10万公里,,,,,,,,,,,,,,4622.0,1860.0,1661.0,2731.0,1580.0,1571.0,160.0,1701.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg24604,探岳X,大众,1.0,大众,4425,探岳X,87867.0,改款 380TSI 四驱旗舰智慧版,改款 380TSI 四驱旗舰智慧版,2023.0,四驱旗舰智慧版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=87867,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4425&city_name=北京,2026-07-01T21:35:30,燃油,一汽-大众,中型SUV,26.29,DTJ,1984.0,2.0,涡轮增压,L,4.0,4.0,,220.0,162.0,4500.0,350.0,1500.0,汽油,95#,缸内直喷,铝,铁,国VI,7挡双离合,7.0,湿式双离合变速箱（DCT）,200.0,7.6,,3年或10万公里,,,,,,,,,,,,,,4622.0,1860.0,1661.0,2731.0,1580.0,1571.0,160.0,1786.0,SUV,5.0,5.0,525.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,10-11,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30357,长安启源E07,长安启源,870.0,长安启源,9642,长安启源E07,251140.0,增程 39kWh Pro+后驱版,增程 39kWh Pro+后驱版,2025.0,Pro+后驱版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251140,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=9642&city_name=北京,2026-07-01T21:35:32,增程式,长安启源,中大型SUV,21.99,JL469ZQ1,1497.0,1.5,涡轮增压,L,4.0,4.0,,150.0,110.0,5000.0,220.0,3200.0,增程式,92#,缸内直喷,铝,铝,国VI,电动车单速变速箱,1.0,固定齿比变速箱,190.0,7.1,,3年或12万公里,永磁/同步,231.0,375.0,,,231.0,375.0,,,,,200.0,,5045.0,1996.0,1695.0,3120.0,1680.0,1690.0,183.0,2325.0,SUV,5.0,5.0,524.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,英国之宝,12以上,真皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30357,长安启源E07,长安启源,870.0,长安启源,9642,长安启源E07,251141.0,增程 39kWh Max+四驱版,增程 39kWh Max+四驱版,2025.0,Max+四驱版,增加配置(4.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251141,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=9642&city_name=北京,2026-07-01T21:35:32,增程式,长安启源,中大型SUV,25.99,JL469ZQ1,1497.0,1.5,涡轮增压,L,4.0,4.0,,150.0,110.0,5000.0,220.0,3200.0,增程式,92#,缸内直喷,铝,铝,国VI,电动车单速变速箱,1.0,固定齿比变速箱,190.0,5.15,,3年或12万公里,前交流/异步后永磁/同步,362.0,637.0,131.0,262.0,231.0,375.0,,,,,185.0,,5045.0,1996.0,1695.0,3120.0,1680.0,1690.0,183.0,2395.0,SUV,5.0,5.0,524.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,英国之宝,12以上,真皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30357,长安启源E07,长安启源,870.0,长安启源,9642,长安启源E07,251142.0,增程 39kWh Ultra四驱版,增程 39kWh Ultra四驱版,2025.0,Ultra四驱版,增加配置(3.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251142,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=9642&city_name=北京,2026-07-01T21:35:32,增程式,长安启源,中大型SUV,28.99,JL469ZQ1,1497.0,1.5,涡轮增压,L,4.0,4.0,,150.0,110.0,5000.0,220.0,3200.0,增程式,92#,缸内直喷,铝,铝,国VI,电动车单速变速箱,1.0,固定齿比变速箱,190.0,5.15,,3年或12万公里,前交流/异步后永磁/同步,362.0,637.0,131.0,262.0,231.0,375.0,,,,,185.0,,5045.0,1996.0,1695.0,3120.0,1680.0,1690.0,174.0,2395.0,SUV,5.0,5.0,524.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,英国之宝,12以上,真皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30357,长安启源E07,长安启源,870.0,长安启源,9642,长安启源E07,251143.0,纯电 90kWh Pro+后驱,纯电 90kWh Pro+后驱,2025.0,Pro+后驱,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251143,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=9642&city_name=北京,2026-07-01T21:35:32,纯电动,长安启源,中大型SUV,23.99,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,201.0,6.7,,3年或12万公里,永磁/同步,252.0,365.0,,,252.0,365.0,,,,,701.0,,5045.0,1996.0,1695.0,3120.0,1680.0,1690.0,192.0,2278.0,SUV,5.0,5.0,524.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,12以上,真皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30357,长安启源E07,长安启源,870.0,长安启源,9642,长安启源E07,251144.0,纯电 90kWh Max+四驱版,纯电 90kWh Max+四驱版,2025.0,Max+四驱版,增加配置(4.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251144,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=9642&city_name=北京,2026-07-01T21:35:32,纯电动,长安启源,中大型SUV,27.99,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,210.0,3.96,,3年或12万公里,前交流/异步后永磁/同步,440.0,645.0,188.0,280.0,252.0,365.0,,,,,651.0,,5045.0,1996.0,1695.0,3120.0,1680.0,1690.0,192.0,2398.0,SUV,5.0,5.0,524.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,12以上,真皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30357,长安启源E07,长安启源,870.0,长安启源,9642,长安启源E07,251145.0,纯电 90kWh Ultra四驱版,纯电 90kWh Ultra四驱版,2025.0,Ultra四驱版,增加配置(3.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=251145,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=9642&city_name=北京,2026-07-01T21:35:32,纯电动,长安启源,中大型SUV,30.99,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,210.0,3.96,,3年或12万公里,前交流/异步后永磁/同步,440.0,645.0,188.0,280.0,252.0,365.0,,,,,651.0,,5045.0,1996.0,1695.0,3120.0,1680.0,1690.0,183.0,2398.0,SUV,5.0,5.0,524.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,12以上,真皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,258162.0,450km 优享版,450km 优享版,2026.0,优享版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=258162,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,9.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,8.4,,3年或10万公里,永磁/同步,120.0,250.0,120.0,250.0,,,,,,,450.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1380.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,258163.0,450km 尊享版,450km 尊享版,2026.0,尊享版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=258163,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,10.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,8.4,,3年或10万公里,永磁/同步,120.0,250.0,120.0,250.0,,,,,,,450.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1415.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,258164.0,520km 舒享版,520km 舒享版,2026.0,舒享版,增加配置(0.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=258164,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,11.48,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,8.4,,3年或10万公里,永磁/同步,120.0,250.0,120.0,250.0,,,,,,,520.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1485.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,258165.0,520km 尊享版,520km 尊享版,2026.0,尊享版,增加配置(0.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=258165,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,11.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,8.4,,3年或10万公里,永磁/同步,120.0,250.0,120.0,250.0,,,,,,,520.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1485.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,247730.0,450km 优享版,450km 优享版,2025.0,优享版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=247730,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,9.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,9.0,,3年或10万公里,永磁/同步,95.0,201.0,95.0,201.0,,,,,,,450.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1380.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,247731.0,450km 尊享版,450km 尊享版,2025.0,尊享版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=247731,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,10.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,9.0,,3年或10万公里,永磁/同步,95.0,201.0,95.0,201.0,,,,,,,450.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1415.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,247735.0,520km 舒享版,520km 舒享版,2025.0,舒享版,增加配置(0.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=247735,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,11.48,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,9.4,,3年或10万公里,永磁/同步,105.0,201.0,105.0,201.0,,,,,,,520.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1485.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,247734.0,520km 尊享版,520km 尊享版,2025.0,尊享版,增加配置(0.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=247734,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,11.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,9.4,,3年或10万公里,永磁/同步,105.0,201.0,105.0,201.0,,,,,,,520.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1485.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,247733.0,520km 智享版,520km 智享版,2025.0,智享版,增加配置(0.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=247733,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,12.48,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,9.4,,3年或10万公里,永磁/同步,105.0,201.0,105.0,201.0,,,,,,,520.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1485.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30716,荣威D6,荣威,36.0,荣威,25140,荣威D6,247732.0,520km 智慧版,520km 智慧版,2025.0,智慧版,增加配置(1.5万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=247732,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25140&city_name=北京,2026-07-01T21:35:37,纯电动,上汽集团,紧凑型车,13.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,9.4,,3年或10万公里,永磁/同步,105.0,201.0,105.0,201.0,,,,,,,520.0,,4792.0,1828.0,1496.0,2750.0,1547.0,1547.0,117.0,1485.0,三厢车,4.0,5.0,718.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg24103,开拓者,雪佛兰,6.0,雪佛兰,4196,开拓者,89419.0,轻混 2.0T 7座型版,轻混 2.0T 7座型版,2023.0,型版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=89419,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4196&city_name=北京,2026-07-01T21:35:45,插电混动,上汽通用雪佛兰,中大型SUV,19.49,LXH,1998.0,2.0,涡轮增压,L,4.0,4.0,智能变缸科技,237.0,174.0,5000.0,350.0,1500.0,48V轻混系统,95#,缸内直喷,铝,铝,国VI b,9挡手自一体,9.0,手自一体变速箱(AT),210.0,8.4,7.47,3年或10万公里,,12.0,50.0,,,,,,,,,,,5011.0,1953.0,1717.0,2863.0,1687.0,1683.0,160.0,1895.0,SUV,5.0,7.0,222.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C+AUX,索尼,6-7,仿皮,主驾：电动 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
