role,series_name,expected_source_name,expected_identity_text,source_name,source_url,mapping_status,fetched_at,returned_source_name,date,source_sales
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-04-01,3999
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-05-01,4802
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-06-01,1305
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-07-01,1329
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-08-01,2889
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-09-01,3827
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-10-01,8311
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-11-01,6833
target,名爵HS,名爵HS,MG名爵,车主手册,https://www.icauto.com.cn/rank/car_58.html,mapped,2026-08-29T15:42:55+08:00,名爵HS,2020-12-01,4976
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-01-01,2565
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-02-01,1323
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-03-01,3042
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-04-01,2136
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-05-01,1944
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-06-01,2112
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-07-01,932
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-08-01,1193
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-09-01,1895
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-10-01,1649
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-11-01,1338
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2025-12-01,4074
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-01-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-02-01,1749
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-03-01,4751
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-04-01,3241
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-05-01,4063
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-06-01,4196
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-07-01,2672
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-08-01,3503
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-09-01,3628
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-10-01,3478
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-11-01,3695
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2024-12-01,3201
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-01-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-02-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-03-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-04-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-05-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-06-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-07-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-08-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-09-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-10-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-11-01,0
target,长安启源Q05经典,长安启源Q05经典,长安启源,车主手册,https://www.icauto.com.cn/rank/car_3462.html,mapped,2026-08-29T15:42:55+08:00,长安启源Q05经典,2023-12-01,338
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-01-01,200
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-02-01,150
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-03-01,750
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-04-01,450
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-05-01,650
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-06-01,109
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-07-01,70
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-08-01,99
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-09-01,30
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-10-01,20
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-11-01,710
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2025-12-01,100
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-01-01,330
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-02-01,260
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-03-01,390
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-04-01,470
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-05-01,400
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-06-01,350
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-07-01,350
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-08-01,380
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-09-01,380
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-10-01,700
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-11-01,900
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2024-12-01,1092
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-01-01,70
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-02-01,114
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-03-01,260
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-04-01,455
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-05-01,602
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-06-01,618
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-07-01,425
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-08-01,357
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-09-01,510
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-10-01,405
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-11-01,600
target,奥迪Q5 e-tron,奥迪Q5 e-tron,奥迪,车主手册,https://www.icauto.com.cn/rank/car_2777.html,mapped,2026-08-29T15:42:55+08:00,奥迪Q5 e-tron,2023-12-01,791
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-01-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-02-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-03-01,579
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-04-01,604
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-05-01,1913
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-06-01,1658
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-07-01,1707
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-08-01,645
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-09-01,242
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-10-01,1740
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-11-01,146
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2025-12-01,298
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-01-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-02-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-03-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-04-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-05-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-06-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-07-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-08-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-09-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-10-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-11-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2024-12-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-01-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-02-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-03-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-04-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-05-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-06-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-07-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-08-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-09-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-10-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-11-01,0
target,电动MINI COOPER,电动MINI COOPER,MINI,车主手册,https://www.icauto.com.cn/rank/car_3583.html,mapped,2026-08-29T15:42:55+08:00,电动MINI COOPER,2023-12-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-01-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-02-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-03-01,280
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-04-01,71
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-05-01,326
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-06-01,100
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-07-01,50
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-08-01,50
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-09-01,112
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-10-01,87
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-11-01,149
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2025-12-01,268
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-01-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-02-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-03-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-04-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-05-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-06-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-07-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-08-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-09-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-10-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-11-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2024-12-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-01-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-02-01,0
