series_name,series_id,date,year,month,brand,category,category_en,monthly_sales,lag_1,lag_2,lag_3,roll_mean_3,roll_mean_6,month_sin,month_cos,year,official_price_wan,engine_max_power_kw,engine_max_torque_nm,battery_capacity_kwh,battery_range_km,length_mm,width_mm,height_mm,wheelbase_mm,curb_weight_kg,seat_count,door_count,trunk_volume_l,acceleration_0_100_s,fuel_consumption_l_100km,energy_type_enc,vehicle_class_enc,brand_name_enc,body_structure_enc,gearbox_type_enc,seat_material_enc,lag_12,roll_mean_12,split
微蓝6,22833,2023-06-01,2023,6,别克,轿车,Sedan,2463,1534.0,3033.0,5409.0,3325.3333333333335,2988.3333333333335,1.2246467991473532e-16,-1.0,2023,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,2880.0,3288.3333333333335,train
微蓝6,22833,2023-07-01,2023,7,别克,轿车,Sedan,3295,2463.0,1534.0,3033.0,2343.3333333333335,2632.1666666666665,-0.4999999999999998,-0.8660254037844388,2023,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,3423.0,3253.5833333333335,train
微蓝6,22833,2023-08-01,2023,8,别克,轿车,Sedan,2472,3295.0,2463.0,1534.0,2430.6666666666665,3109.5,-0.8660254037844384,-0.5000000000000004,2023,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,4113.0,3242.9166666666665,train
微蓝6,22833,2023-09-01,2023,9,别克,轿车,Sedan,3587,2472.0,3295.0,2463.0,2743.3333333333335,3034.3333333333335,-1.0,-1.8369701987210297e-16,2023,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,3118.0,3106.1666666666665,train
微蓝6,22833,2023-10-01,2023,10,别克,轿车,Sedan,3541,3587.0,2472.0,3295.0,3118.0,2730.6666666666665,-0.8660254037844386,0.5000000000000001,2023,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,3910.0,3145.25,train
微蓝6,22833,2023-11-01,2023,11,别克,轿车,Sedan,6195,3541.0,3587.0,2472.0,3200.0,2815.3333333333335,-0.5000000000000004,0.8660254037844384,2023,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,4086.0,3114.5,train
微蓝6,22833,2023-12-01,2023,12,别克,轿车,Sedan,7862,6195.0,3541.0,3587.0,4441.0,3592.1666666666665,-2.4492935982947064e-16,1.0,2023,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,4600.0,3290.25,train
微蓝6,22833,2024-01-01,2024,1,别克,轿车,Sedan,5249,7862.0,6195.0,3541.0,5866.0,4492.0,0.49999999999999994,0.8660254037844387,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,431.0,3562.0833333333335,train
微蓝6,22833,2024-02-01,2024,2,别克,轿车,Sedan,2535,5249.0,7862.0,6195.0,6435.333333333333,4817.666666666667,0.8660254037844386,0.5000000000000001,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,2923.0,3963.5833333333335,train
微蓝6,22833,2024-03-01,2024,3,别克,轿车,Sedan,8035,2535.0,5249.0,7862.0,5215.333333333333,4828.166666666667,1.0,6.123233995736766e-17,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,5409.0,3931.25,train
微蓝6,22833,2024-04-01,2024,4,别克,轿车,Sedan,7538,8035.0,2535.0,5249.0,5273.0,5569.5,0.8660254037844387,-0.49999999999999983,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,3033.0,4150.083333333333,train
微蓝6,22833,2024-05-01,2024,5,别克,轿车,Sedan,5774,7538.0,8035.0,2535.0,6036.0,6235.666666666667,0.49999999999999994,-0.8660254037844387,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,1534.0,4525.5,train
微蓝6,22833,2024-06-01,2024,6,别克,轿车,Sedan,4096,5774.0,7538.0,8035.0,7115.666666666667,6165.5,1.2246467991473532e-16,-1.0,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,2463.0,4878.833333333333,train
微蓝6,22833,2024-07-01,2024,7,别克,轿车,Sedan,2898,4096.0,5774.0,7538.0,5802.666666666667,5537.833333333333,-0.4999999999999998,-0.8660254037844388,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,3295.0,5014.916666666667,train
微蓝6,22833,2024-08-01,2024,8,别克,轿车,Sedan,2962,2898.0,4096.0,5774.0,4256.0,5146.0,-0.8660254037844384,-0.5000000000000004,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,2472.0,4981.833333333333,train
微蓝6,22833,2024-09-01,2024,9,别克,轿车,Sedan,2775,2962.0,2898.0,4096.0,3318.6666666666665,5217.166666666667,-1.0,-1.8369701987210297e-16,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,3587.0,5022.666666666667,train
微蓝6,22833,2024-10-01,2024,10,别克,轿车,Sedan,2265,2775.0,2962.0,2898.0,2878.3333333333335,4340.5,-0.8660254037844386,0.5000000000000001,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,3541.0,4955.0,train
微蓝6,22833,2024-11-01,2024,11,别克,轿车,Sedan,2728,2265.0,2775.0,2962.0,2667.3333333333335,3461.6666666666665,-0.5000000000000004,0.8660254037844384,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,6195.0,4848.666666666667,train
微蓝6,22833,2024-12-01,2024,12,别克,轿车,Sedan,2023,2728.0,2265.0,2775.0,2589.3333333333335,2954.0,-2.4492935982947064e-16,1.0,2024,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,7862.0,4559.75,train
微蓝6,22833,2025-01-01,2025,1,别克,轿车,Sedan,584,2023.0,2728.0,2265.0,2338.6666666666665,2608.5,0.49999999999999994,0.8660254037844387,2025,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,5249.0,4073.1666666666665,train
微蓝6,22833,2025-02-01,2025,2,别克,轿车,Sedan,841,584.0,2023.0,2728.0,1778.3333333333333,2222.8333333333335,0.8660254037844386,0.5000000000000001,2025,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,2535.0,3684.4166666666665,train
微蓝6,22833,2025-03-01,2025,3,别克,轿车,Sedan,637,841.0,584.0,2023.0,1149.3333333333333,1869.3333333333333,1.0,6.123233995736766e-17,2025,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,8035.0,3543.25,train
微蓝6,22833,2025-04-01,2025,4,别克,轿车,Sedan,462,637.0,841.0,584.0,687.3333333333334,1513.0,0.8660254037844387,-0.49999999999999983,2025,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,7538.0,2926.75,train
微蓝6,22833,2025-05-01,2025,5,别克,轿车,Sedan,348,462.0,637.0,841.0,646.6666666666666,1212.5,0.49999999999999994,-0.8660254037844387,2025,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,5774.0,2337.0833333333335,train
微蓝6,22833,2025-06-01,2025,6,别克,轿车,Sedan,313,348.0,462.0,637.0,482.3333333333333,815.8333333333334,1.2246467991473532e-16,-1.0,2025,11.28,124.0,250.0,52.5,430.0,4673.0,1817.0,1519.0,2660.0,1620.0,5.0,5.0,455.0,7.8,6.46,4.0,16.0,28.0,3.0,4.0,1.0,4096.0,1884.9166666666667,train
思域,1726,2022-07-01,2022,7,本田,轿车,Sedan,14585,15167.0,8289.0,11286.0,11580.666666666666,11474.333333333334,-0.4999999999999998,-0.8660254037844388,2022,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,,,train
思域,1726,2022-08-01,2022,8,本田,轿车,Sedan,16947,14585.0,15167.0,8289.0,12680.333333333334,11235.333333333334,-0.8660254037844384,-0.5000000000000004,2022,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,,,train
思域,1726,2022-09-01,2022,9,本田,轿车,Sedan,10534,16947.0,14585.0,15167.0,15566.333333333334,12430.5,-1.0,-1.8369701987210297e-16,2022,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,,,train
思域,1726,2022-10-01,2022,10,本田,轿车,Sedan,14487,10534.0,16947.0,14585.0,14022.0,12801.333333333334,-0.8660254037844386,0.5000000000000001,2022,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,,,train
思域,1726,2022-11-01,2022,11,本田,轿车,Sedan,9483,14487.0,10534.0,16947.0,13989.333333333334,13334.833333333334,-0.5000000000000004,0.8660254037844384,2022,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,,,train
思域,1726,2022-12-01,2022,12,本田,轿车,Sedan,18298,9483.0,14487.0,10534.0,11501.333333333334,13533.833333333334,-2.4492935982947064e-16,1.0,2022,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,,,train
思域,1726,2023-01-01,2023,1,本田,轿车,Sedan,6645,18298.0,9483.0,14487.0,14089.333333333334,14055.666666666666,0.49999999999999994,0.8660254037844387,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,16019.0,12765.0,train
思域,1726,2023-02-01,2023,2,本田,轿车,Sedan,10536,6645.0,18298.0,9483.0,11475.333333333334,12732.333333333334,0.8660254037844386,0.5000000000000001,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,9776.0,11983.833333333334,train
思域,1726,2023-03-01,2023,3,本田,轿车,Sedan,5603,10536.0,6645.0,18298.0,11826.333333333334,11663.833333333334,1.0,6.123233995736766e-17,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,8309.0,12047.166666666666,train
思域,1726,2023-04-01,2023,4,本田,轿车,Sedan,6425,5603.0,10536.0,6645.0,7594.666666666667,10842.0,0.8660254037844387,-0.49999999999999983,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,11286.0,11821.666666666666,train
思域,1726,2023-05-01,2023,5,本田,轿车,Sedan,11299,6425.0,5603.0,10536.0,7521.333333333333,9498.333333333334,0.49999999999999994,-0.8660254037844387,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,8289.0,11416.583333333334,train
思域,1726,2023-06-01,2023,6,本田,轿车,Sedan,12190,11299.0,6425.0,5603.0,7775.666666666667,9801.0,1.2246467991473532e-16,-1.0,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,15167.0,11667.416666666666,train
思域,1726,2023-07-01,2023,7,本田,轿车,Sedan,19051,12190.0,11299.0,6425.0,9971.333333333334,8783.0,-0.4999999999999998,-0.8660254037844388,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,14585.0,11419.333333333334,train
思域,1726,2023-08-01,2023,8,本田,轿车,Sedan,26294,19051.0,12190.0,11299.0,14180.0,10850.666666666666,-0.8660254037844384,-0.5000000000000004,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,16947.0,11791.5,train
思域,1726,2023-09-01,2023,9,本田,轿车,Sedan,23003,26294.0,19051.0,12190.0,19178.333333333332,13477.0,-1.0,-1.8369701987210297e-16,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,10534.0,12570.416666666666,train
思域,1726,2023-10-01,2023,10,本田,轿车,Sedan,19596,23003.0,26294.0,19051.0,22782.666666666668,16377.0,-0.8660254037844386,0.5000000000000001,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,14487.0,13609.5,train
思域,1726,2023-11-01,2023,11,本田,轿车,Sedan,15411,19596.0,23003.0,26294.0,22964.333333333332,18572.166666666668,-0.5000000000000004,0.8660254037844384,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,9483.0,14035.25,train
思域,1726,2023-12-01,2023,12,本田,轿车,Sedan,11659,15411.0,19596.0,23003.0,19336.666666666668,19257.5,-2.4492935982947064e-16,1.0,2023,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,18298.0,14529.25,train
思域,1726,2024-01-01,2024,1,本田,轿车,Sedan,21234,11659.0,15411.0,19596.0,15555.333333333334,19169.0,0.49999999999999994,0.8660254037844387,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,6645.0,13976.0,train
思域,1726,2024-02-01,2024,2,本田,轿车,Sedan,7420,21234.0,11659.0,15411.0,16101.333333333334,19532.833333333332,0.8660254037844386,0.5000000000000001,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,10536.0,15191.75,train
思域,1726,2024-03-01,2024,3,本田,轿车,Sedan,7684,7420.0,21234.0,11659.0,13437.666666666666,16387.166666666668,1.0,6.123233995736766e-17,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,5603.0,14932.083333333334,train
思域,1726,2024-04-01,2024,4,本田,轿车,Sedan,11837,7684.0,7420.0,21234.0,12112.666666666666,13834.0,0.8660254037844387,-0.49999999999999983,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,6425.0,15105.5,train
思域,1726,2024-05-01,2024,5,本田,轿车,Sedan,5131,11837.0,7684.0,7420.0,8980.333333333334,12540.833333333334,0.49999999999999994,-0.8660254037844387,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,11299.0,15556.5,train
思域,1726,2024-06-01,2024,6,本田,轿车,Sedan,6589,5131.0,11837.0,7684.0,8217.333333333334,10827.5,1.2246467991473532e-16,-1.0,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,12190.0,15042.5,train
思域,1726,2024-07-01,2024,7,本田,轿车,Sedan,3186,6589.0,5131.0,11837.0,7852.333333333333,9982.5,-0.4999999999999998,-0.8660254037844388,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,19051.0,14575.75,train
思域,1726,2024-08-01,2024,8,本田,轿车,Sedan,4282,3186.0,6589.0,5131.0,4968.666666666667,6974.5,-0.8660254037844384,-0.5000000000000004,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,26294.0,13253.666666666666,train
思域,1726,2024-09-01,2024,9,本田,轿车,Sedan,5017,4282.0,3186.0,6589.0,4685.666666666667,6451.5,-1.0,-1.8369701987210297e-16,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,23003.0,11419.333333333334,train
思域,1726,2024-10-01,2024,10,本田,轿车,Sedan,7836,5017.0,4282.0,3186.0,4161.666666666667,6007.0,-0.8660254037844386,0.5000000000000001,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,19596.0,9920.5,train
思域,1726,2024-11-01,2024,11,本田,轿车,Sedan,10535,7836.0,5017.0,4282.0,5711.666666666667,5340.166666666667,-0.5000000000000004,0.8660254037844384,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,15411.0,8940.5,train
思域,1726,2024-12-01,2024,12,本田,轿车,Sedan,15287,10535.0,7836.0,5017.0,7796.0,6240.833333333333,-2.4492935982947064e-16,1.0,2024,14.59,134.0,240.0,39.7,401.0,4548.0,1802.0,1415.0,2735.0,1381.0,5.0,5.0,489.0,7.8,6.12,3.0,16.0,76.0,3.0,12.0,16.0,11659.0,8534.166666666666,train
思域,1726,2025-01-01,2025,1,本田,轿车,Sedan,9155,15287.0,10535.0,7836.0,11219.333333333334,7690.5,0.49999999999999994,0.8660254037844387,2025,12.99,95.0,180.0,39.7,401.0,4685.0,1802.0,1415.0,2735.0,1315.0,5.0,4.0,489.0,7.8,5.5,3.0,16.0,76.0,2.0,12.0,16.0,21234.0,8836.5,train
思域,1726,2025-02-01,2025,2,本田,轿车,Sedan,2486,9155.0,15287.0,10535.0,11659.0,8685.333333333334,0.8660254037844386,0.5000000000000001,2025,12.99,95.0,180.0,39.7,401.0,4685.0,1802.0,1415.0,2735.0,1315.0,5.0,4.0,489.0,7.8,5.5,3.0,16.0,76.0,2.0,12.0,16.0,7420.0,7829.916666666667,train
思域,1726,2025-03-01,2025,3,本田,轿车,Sedan,3125,2486.0,9155.0,15287.0,8976.0,8386.0,1.0,6.123233995736766e-17,2025,12.99,95.0,180.0,39.7,401.0,4685.0,1802.0,1415.0,2735.0,1315.0,5.0,4.0,489.0,7.8,5.5,3.0,16.0,76.0,2.0,12.0,16.0,7684.0,7418.75,train
思域,1726,2025-04-01,2025,4,本田,轿车,Sedan,3014,3125.0,2486.0,9155.0,4922.0,8070.666666666667,0.8660254037844387,-0.49999999999999983,2025,12.99,95.0,180.0,39.7,401.0,4685.0,1802.0,1415.0,2735.0,1315.0,5.0,4.0,489.0,7.8,5.5,3.0,16.0,76.0,2.0,12.0,16.0,11837.0,7038.833333333333,train
思域,1726,2025-05-01,2025,5,本田,轿车,Sedan,4210,3014.0,3125.0,2486.0,2875.0,7267.0,0.49999999999999994,-0.8660254037844387,2025,12.99,95.0,180.0,39.7,401.0,4685.0,1802.0,1415.0,2735.0,1315.0,5.0,4.0,489.0,7.8,5.5,3.0,16.0,76.0,2.0,12.0,16.0,5131.0,6303.583333333333,train
思域,1726,2025-06-01,2025,6,本田,轿车,Sedan,4528,4210.0,3014.0,3125.0,3449.6666666666665,6212.833333333333,1.2246467991473532e-16,-1.0,2025,12.99,95.0,180.0,39.7,401.0,4685.0,1802.0,1415.0,2735.0,1315.0,5.0,4.0,489.0,7.8,5.5,3.0,16.0,76.0,2.0,12.0,16.0,6589.0,6226.833333333333,train
悦意03,30627,2022-07-01,2022,7,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
悦意03,30627,2022-08-01,2022,8,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
悦意03,30627,2022-09-01,2022,9,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
悦意03,30627,2022-10-01,2022,10,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
悦意03,30627,2022-11-01,2022,11,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
悦意03,30627,2022-12-01,2022,12,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
悦意03,30627,2023-01-01,2023,1,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
悦意03,30627,2023-02-01,2023,2,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
悦意03,30627,2023-03-01,2023,3,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
悦意03,30627,2023-04-01,2023,4,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
悦意03,30627,2023-05-01,2023,5,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
悦意03,30627,2023-06-01,2023,6,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
悦意03,30627,2023-07-01,2023,7,奔腾,SUV,SUV,0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
