version,series_name,WMAPE
NO-CONFIG,凯迪拉克XT5,37.969326375897886
NO-CONFIG,凯迪拉克XT6,73.34678678264405
NO-CONFIG,别克GL8,40.695066359342405
NO-CONFIG,卡罗拉,34.718033580724196
NO-CONFIG,卡罗拉双擎E+,
NO-CONFIG,卡罗拉锐放,27.17937237482115
NO-CONFIG,吉利ICON,34.73028672170454
NO-CONFIG,君威,27.162293712418244
NO-CONFIG,型格,130.2036272042271
NO-CONFIG,大众ID.3,116.57267711201654
NO-CONFIG,大家9,73.87245986868159
NO-CONFIG,大通G10,30.05298848054847
NO-CONFIG,大通G50,26.250999575755635
NO-CONFIG,奔驰C级,24.434168829129362
NO-CONFIG,奔驰E级,20.899855489485507
NO-CONFIG,奔驰GLB,82.85693808812049
NO-CONFIG,奔驰GLC,20.555661962045797
NO-CONFIG,奔驰V级,122.65917316742396
NO-CONFIG,奥德赛,16.470111588630274
NO-CONFIG,奥迪A3,32.10784722007445
NO-CONFIG,奥迪A6L,24.596293845353824
NO-CONFIG,奥迪A7L,49.520916026125676
NO-CONFIG,奥迪Q3,31.369450464597175
NO-CONFIG,奥迪Q5 e-tron,
NO-CONFIG,奥迪Q5L,17.618013232713725
NO-CONFIG,威兰达,62.19624055223573
NO-CONFIG,威朗,152.82035152928358
NO-CONFIG,威然,193.9338627924553
NO-CONFIG,威霆,69.0991060636794
NO-CONFIG,威飒,800.6367117671643
NO-CONFIG,宋PLUS新能源,1276.989191969501
NO-CONFIG,宏光MINIEV,58.163851355702
NO-CONFIG,宝马3系,14.379089004820623
NO-CONFIG,宝马X5,16.650992611142684
NO-CONFIG,宝马i3,22.368147709503052
NO-CONFIG,宝马iX1,19.73808258964667
NO-CONFIG,宝马iX3,241.8536683042606
NO-CONFIG,小虎FEV,
NO-CONFIG,小鹏P5,
NO-CONFIG,岚图梦想家,39.62606049061717
NO-CONFIG,帕萨特,18.555002284014243
NO-CONFIG,帕萨特新能源,202.36296037946428
NO-CONFIG,库斯途,31.57593920466096
NO-CONFIG,护卫舰07,2471.2995529174805
NO-CONFIG,捷达VA3,46.67632160667726
NO-CONFIG,探岳,23.231911322717743
NO-CONFIG,探界者,454.0151986208829
NO-CONFIG,揽境,20.5439652255143
NO-CONFIG,新帝豪,31.084657514957282
NO-CONFIG,星瑞,31.157986087974244
NO-CONFIG,星越L,45.054399362613914
NO-CONFIG,星途ES,176.4147896731515
NO-CONFIG,智跑,165.75384439374298
NO-CONFIG,朗逸,13.563776097397104
NO-CONFIG,本田HR-V,66.2032954264256
NO-CONFIG,本田XR-V,51.90168108258929
NO-CONFIG,极氪001,13.634915409716205
NO-CONFIG,极氪009,53.83294321136087
NO-CONFIG,林肯Z,20.848315870503146
NO-CONFIG,标致408,53.92308702488121
NO-CONFIG,标致508,43.89200223835188
NO-CONFIG,格瑞维亚,47.6619457587556
NO-CONFIG,欧拉好猫,107.33124478564484
NO-CONFIG,欧拉闪电猫,
NO-CONFIG,欧诺S,26.302642530510578
NO-CONFIG,汉,95.81139519973667
NO-CONFIG,沃尔沃S90,69.69918499082156
NO-CONFIG,沃尔沃S90新能源,703.756230314013
NO-CONFIG,海豚,39.319469903455214
NO-CONFIG,海豹07DM-i,44.417150051938506
NO-CONFIG,深蓝SL03,80.19955008370536
NO-CONFIG,焕驰,362.0054221153259
NO-CONFIG,瑞虎3x,20.838631402317013
NO-CONFIG,瑞虎7,26.729417109462684
NO-CONFIG,瑞虎8,25.775088355654763
NO-CONFIG,瑞虎9,28.093157801297437
NO-CONFIG,瑞风E3,37.964303152901785
NO-CONFIG,皇冠陆放,31.585092808568994
NO-CONFIG,皓影新能源,155.80740824784382
NO-CONFIG,福瑞迪,68.97130895543981
NO-CONFIG,秦PLUS,56.931379776013245
NO-CONFIG,秦新能源,1274.757271382346
NO-CONFIG,红旗E-HS9,
NO-CONFIG,红旗E-QM5,52.12457637699772
NO-CONFIG,红旗H9,44.33323963578925
NO-CONFIG,红旗国耀,110.33588922940767
NO-CONFIG,缤智,25.351359049479168
NO-CONFIG,缤越,34.540333080526004
