MAE,RMSE,MAPE,WMAPE,series_name,status
675.8219604492188,731.2486498938956,137.87960326060144,103.86607998707255,大众ID.3,ok
133.0442632039388,144.1925943745571,288.79109273517,122.62144074095742,大家9,ok
78.70370992024739,82.88272430057083,51.22795055977386,48.185944849131054,大通G10,ok
69.55607096354167,89.79959735418446,38.391004114389865,27.36632300204918,大通G50,ok
2409.0450032552085,2814.52048326434,42.62072174717073,35.26033717837497,奔驰C级,ok
3339.8257649739585,3917.619697217852,30.38492052055743,32.73001974658023,奔驰E级,ok
892.2274373372396,1148.6959035575894,503.3963750663159,87.99087153227215,奔驰GLB,ok
2625.0399576822915,3405.0713431944564,26.522864616595772,29.979328370660202,奔驰GLC,ok
447.3209228515625,449.2849254359187,171.28634768814538,159.2834146652448,奔驰V级,ok
195.90804036458334,249.8974397794216,18.865724596116703,19.997418206660427,奥德赛,ok
1927.2146402994792,2286.7155862339423,31.36081164187906,33.659218262202,奥迪A3,ok
1675.8013509114583,1956.055771356936,15.837379872355204,16.9692810582903,奥迪A6L,ok
255.593017578125,260.1020198084606,81.92122223364787,65.95948840725806,奥迪A7L,ok
821.7522786458334,971.6003096416313,29.87891923714355,32.76088818521595,奥迪Q3,ok
188.1069653828939,192.62487848678194,,,奥迪Q5 e-tron,ok
1383.98779296875,2102.975540267983,13.373534419721489,16.16713735142515,奥迪Q5L,ok
4276.7681884765625,5124.842506908882,52.36775198011742,59.0265432127053,威兰达,ok
513.3023173014323,525.9504973739246,304.3904658905749,209.51114991895196,威朗,ok
667.896728515625,679.9955906126244,281.278807120674,210.69297429514987,威然,ok
376.80971272786456,380.83497536882464,137.73211183582202,121.0309569789715,威霆,ok
80.69495137532552,82.90860496613445,2082.720725309281,820.6266241558527,威飒,ok
3338.131388346354,3368.0121074917774,2352.6594777069713,1337.0352690305824,宋PLUS新能源,ok
7065.013346354167,7994.146727860544,84.65331567971113,58.22893182341103,宏光MINIEV,ok
3023.916259765625,3246.0923272623922,26.88168951010991,27.722004581643063,宝马3系,ok
958.0318603515625,1161.3928516498552,17.1954391455917,19.076066644905502,宝马X5,ok
206.63312784830728,242.26116952121413,23.022906244422213,19.539775683055062,宝马i3,ok
204.62628173828125,253.7811987253554,34.73290470370517,26.47170527015281,宝马iX1,ok
83.0862642923991,98.55908357873454,702.9671371623614,298.5135244038291,宝马iX3,ok
1.6886283953984578,1.7032887048858216,,,小虎FEV,ok
2.356959084669749,2.387124579354542,,,小鹏P5,ok
2193.408447265625,2393.3738876664215,41.130839939131185,41.20366525859033,岚图梦想家,ok
4025.4720865885415,4727.8660161071375,27.21274108936713,30.17595267307752,帕萨特,ok
1221.5369059244792,1254.6029939406235,2440.5153598142083,209.40632672991072,帕萨特新能源,ok
391.6906229654948,525.7280426496552,24.119583038796698,28.311573759703272,库斯途,ok
22.666346232096355,23.4329804925545,1994.6924527486165,2266.6346232096357,护卫舰07,ok
1137.5768025716145,1250.9216795267475,53.43420298935363,48.75677416550959,捷达VA3,ok
4141.800455729167,4618.479123921911,31.6062046540401,33.82488224200003,探岳,ok
11.781915187835693,13.359879561112928,695.5815128791027,321.3249596682462,探界者,ok
141.97221883138022,157.09170097398967,30.697778368763746,27.407764253162203,揽境,ok
4713.5465087890625,5365.005433249335,47.719493640885574,50.02348778253568,新帝豪,ok
5704.2656656901045,6407.974921056893,50.04528081983868,52.127867545182724,星瑞,ok
7723.072672526042,8774.211182442557,57.55647682929352,59.98192460604791,星越L,ok
352.8612467447917,363.18565467441584,896.7507353238643,260.094285069871,星途ES,ok
52.72011693318685,56.64718192557838,188.51346351008988,141.84784825072694,智跑,ok
5626.236002604167,6025.317172878499,32.741841348787496,33.60117057246305,朗逸,ok
1186.4716796875,1219.390400489803,57.7824895559804,58.56709237453723,本田HR-V,ok
151.31791178385416,193.7374884021255,125.67051172243605,50.077632140271646,本田XR-V,ok
230.1268310546875,314.5534356498342,8.529673731860393,9.203846062712472,极氪001,ok
624.7826944986979,860.4553191874763,54.153675485907385,52.90285304815393,极氪009,ok
247.45105997721353,250.1230919055136,29.569302494159206,27.078357830809434,林肯Z,ok
401.87205505371094,531.2743207566499,46.046406641937594,54.07562974483664,标致408,ok
87.72128041585286,102.10116355383751,97.23757200199644,73.20273748193563,标致508,ok
1156.0452473958333,1457.6727696909177,58.59172948642455,38.39193825413737,格瑞维亚,ok
852.0690714518229,949.3181777847171,195.34317271174422,107.47139854342942,欧拉好猫,ok
51.901265462239586,55.944212291000255,,,欧拉闪电猫,ok
160.76725260416666,187.6022463961685,28.353404108741522,30.739436444391334,欧诺S,ok
1459.9176839192708,2040.3551897816544,64.99791517406716,50.69451995784261,汉,ok
640.9078572591146,648.1310767639075,110.35906807127007,66.63398273357629,沃尔沃S90,ok
205.64285278320312,207.12339358941898,1457.554823585059,868.9134624642385,沃尔沃S90新能源,ok
5644.159098307292,5838.3102246549615,54.62422530750756,48.99939894063888,海豚,ok
188.92174275716147,229.5281030432023,58.245304828295076,38.20459914199423,海豹07DM-i,ok
