MAE,RMSE,MAPE,WMAPE,version,scenario,series_name,test_months,actual_volume
107.94556299845378,116.04837471886543,515.8125816503579,498.2102907620943,LOCAL_LEXICON_FIXED,fixed_origin_primary,昊铂GT,6,130.0
499.69227091471356,580.1262920706735,161.54628192955266,62.48757035198585,LOCAL_LEXICON_FIXED,fixed_origin_primary,星海S7,6,4798.0
538.6074015299479,582.8510349358197,96.0578858528927,58.050016331591294,LOCAL_LEXICON_FIXED,fixed_origin_primary,星海T5,6,5567.0
197.33863321940103,255.41928532399862,39.129089119006274,47.70474614489953,LOCAL_LEXICON_FIXED,fixed_origin_primary,星海V9,6,2482.0
3514.93408203125,4823.913346541892,26.633841976182303,32.12087742691183,LOCAL_LEXICON_FIXED,fixed_origin_primary,星瑞,6,65657.0
373.15581734975177,634.24492565564,357.07868827030313,96.33971188031457,LOCAL_LEXICON_FIXED,fixed_origin_primary,星瑞L,6,2324.0
5934.066080729167,7375.930016263195,41.551688290463915,46.08744723169674,LOCAL_LEXICON_FIXED,fixed_origin_primary,星越L,6,77254.0
823.1957801183065,1480.8249041090119,91.88099806601909,98.58632097225227,LOCAL_LEXICON_FIXED,fixed_origin_primary,星越L 智擎,6,5010.0
216.88457743326822,241.66936470502745,590.7774046056683,159.8657818918439,LOCAL_LEXICON_FIXED,fixed_origin_primary,星途ES,6,814.0
236.15214029947916,325.28865808514985,14.517052522876067,16.308849468196073,LOCAL_LEXICON_FIXED,fixed_origin_primary,普拉多,6,8688.0
277.6633605957031,323.83363400197607,38.35902720890989,29.325473747125834,LOCAL_LEXICON_FIXED,fixed_origin_primary,智己L6,6,5681.0
8.154372056325277,10.951806655648078,283.9342410043205,73.0242273700771,LOCAL_LEXICON_FIXED,fixed_origin_primary,智己L7,6,67.0
27.20546531677246,30.696125323183065,100.66920383552767,73.19856139041919,LOCAL_LEXICON_FIXED,fixed_origin_primary,智跑,6,223.0
865.2353922526041,870.2862567502591,908.7857407731981,1021.931565652682,LOCAL_LEXICON_FIXED,fixed_origin_primary,曹操60,6,508.0
2595.9952799479165,3245.196786742419,13.814402392834205,15.503878643992932,LOCAL_LEXICON_FIXED,fixed_origin_primary,朗逸,6,100465.0
1835.2991536458333,3230.9258310959517,13.073788164874568,15.938564636736674,LOCAL_LEXICON_FIXED,fixed_origin_primary,本田CR-V,6,69089.0
1438.1044108072917,1459.430501823721,70.74532038571286,70.98828848082064,LOCAL_LEXICON_FIXED,fixed_origin_primary,本田HR-V,6,12155.0
28.36073048909505,31.227638772015343,16.85588295789233,17.188321508542455,LOCAL_LEXICON_FIXED,fixed_origin_primary,本田UR-V,6,990.0
190.42337799072266,230.5155642759275,92.72129071985034,63.01931979836382,LOCAL_LEXICON_FIXED,fixed_origin_primary,本田XR-V,6,1813.0
619.681396484375,673.9145696083871,28.200931795481615,24.783951332530663,LOCAL_LEXICON_FIXED,fixed_origin_primary,极氪001,6,15002.0
646.0518391927084,879.6488499764755,53.39627697415635,54.703796714031185,LOCAL_LEXICON_FIXED,fixed_origin_primary,极氪009,6,7086.0
2878.9757283528647,3433.8405990232927,2669.089046901629,80.50451773368685,LOCAL_LEXICON_FIXED,fixed_origin_primary,极狐 阿尔法S5,6,21457.0
