MAE,RMSE,MAPE,WMAPE,series_name,status
626.7384045608488,640.4777054079346,1241.0868779441919,810.437592104546,红旗HS7 PHEV,ok
631.5432126492125,660.7352343803954,302.24192045651233,248.47601809149347,大通G50,ok
19.32214089234941,21.598793634322067,,,红旗E-HS9,ok
8.243714518997272,8.510717396010675,818.0422552877029,4946.228711398364,ID.6 CROZZ,ok
0.019860370231199676,0.04864777316919998,,,小虎FEV,ok
0.3746139256632217,0.43742264347739673,,,启辰T60,ok
248.03323756731865,259.4376204944452,67.48254462547007,59.95968676083449,星海V9,ok
,,,,纳米01,too_short
1049.3506756629943,1190.018925838585,214.6503373828064,109.09901323822501,沃尔沃S90,ok
6243.830975308673,6863.571632504064,87.56312740350239,72.93769026702498,奥迪Q5L,ok
84.93424736413708,146.85552551899258,327.87373259932997,100.71254628158547,途观L新能源,ok
107.03257888294166,212.6479658024294,102.98001240297484,84.83427652544914,IQ锐歌,ok
0.0,0.0,,,Model 3,ok
1377.6808361015653,1469.2625987469046,92.87702622133396,94.0396475154652,小鹏P7,ok
196.979561310377,206.69189904139833,47.181129590218276,44.498394874332156,红旗H9,ok
9047.460290160147,9331.282358607341,386.81775296643315,208.58698075297167,奔腾小马,ok
1992.052913718196,2331.190815088817,75.44703957577214,60.81675816572114,别克GL8,ok
1196.208231062911,1295.9310341997684,538.1980859902671,377.3527542785208,威然,ok
10558.94342485285,10647.726860813647,327.80644674964276,251.87317834499706,元PLUS,ok
,,,,深蓝L07,too_short
252.16256468526396,255.79215739784848,1877.0192983517163,1065.4756254306928,沃尔沃S90新能源,ok
5.077781742822926,5.473144123076872,,,海马8S,ok
192.0853897706852,194.2943404909573,241.71243804391077,214.22162427957457,凯迪拉克XT6,ok
1459.9596857171816,1516.6122215251642,169.12147801093394,149.02616730695968,奥德赛,ok
46.52276744440869,49.07614548437387,515.57340127559,140.97808316487485,起亚K5凯酷,ok
,,,,奥迪E5 Sportback,too_short
12351.858187717773,15537.596786420101,2236.34627884539,92.06811410046045,小米SU7,ok
0.005655992367047826,0.013854295288343598,,,Model Y,ok
2043.7806067675672,2118.8142153115273,1343.304237084093,1255.1365036443606,海狮07EV,ok
,,,,AION UT,too_short
,,,,电动MINI ACEMAN,too_short
