series_name,aspect,aspect_zh,mentioned_reviews,scored_mentions,mean_polarity,negative_rate_among_scored,positive_rate_among_scored,brand,category
羿驰05,comfort,舒适性,7,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,江铃集团新能源,轿车
羿驰05,configuration,配置,5,5,0.2,0.4,0.6,江铃集团新能源,轿车
羿驰05,control,操控,5,5,0.4,0.2,0.6,江铃集团新能源,轿车
羿驰05,fuel_consumption,能耗/油耗,7,7,0.2857142857142857,0.2857142857142857,0.5714285714285714,江铃集团新能源,轿车
羿驰05,intelligence,智能化,4,4,0.0,0.5,0.5,江铃集团新能源,轿车
羿驰05,interior,内饰,5,5,0.6,0.2,0.8,江铃集团新能源,轿车
羿驰05,power,动力,3,3,1.0,0.0,1.0,江铃集团新能源,轿车
羿驰05,space,空间,5,5,1.0,0.0,1.0,江铃集团新能源,轿车
羿驰05,value,性价比,4,4,0.75,0.0,0.75,江铃集团新能源,轿车
胜达,appearance,外观,68,64,0.6875,0.09375,0.78125,现代,SUV
胜达,comfort,舒适性,70,64,0.28125,0.3125,0.59375,现代,SUV
胜达,configuration,配置,60,53,0.8301886792452831,0.05660377358490566,0.8867924528301887,现代,SUV
胜达,control,操控,52,49,0.5102040816326531,0.12244897959183673,0.6326530612244898,现代,SUV
胜达,fuel_consumption,能耗/油耗,73,71,-0.29577464788732394,0.6197183098591549,0.323943661971831,现代,SUV
胜达,intelligence,智能化,31,30,0.6,0.1,0.7,现代,SUV
胜达,interior,内饰,59,55,0.509090909090909,0.10909090909090909,0.6181818181818182,现代,SUV
胜达,power,动力,78,78,0.6410256410256411,0.11538461538461539,0.7564102564102564,现代,SUV
胜达,space,空间,79,79,0.9113924050632911,0.0379746835443038,0.9493670886075949,现代,SUV
胜达,value,性价比,59,59,0.6101694915254238,0.05084745762711865,0.6610169491525424,现代,SUV
腾势D9,appearance,外观,10,10,1.0,0.0,1.0,腾势,MPV
腾势D9,comfort,舒适性,10,10,0.8,0.1,0.9,腾势,MPV
腾势D9,configuration,配置,10,6,1.0,0.0,1.0,腾势,MPV
腾势D9,control,操控,9,8,1.0,0.0,1.0,腾势,MPV
腾势D9,fuel_consumption,能耗/油耗,10,9,1.0,0.0,1.0,腾势,MPV
腾势D9,intelligence,智能化,8,8,1.0,0.0,1.0,腾势,MPV
腾势D9,interior,内饰,10,10,0.8,0.1,0.9,腾势,MPV
腾势D9,power,动力,9,9,1.0,0.0,1.0,腾势,MPV
腾势D9,space,空间,10,10,0.9,0.0,0.9,腾势,MPV
腾势D9,value,性价比,10,10,0.8,0.1,0.9,腾势,MPV
艾力绅,appearance,外观,62,58,0.7068965517241379,0.08620689655172414,0.7931034482758621,本田,MPV
艾力绅,comfort,舒适性,95,91,0.3626373626373626,0.27472527472527475,0.6373626373626373,本田,MPV
艾力绅,configuration,配置,62,48,-0.10416666666666667,0.5416666666666666,0.4375,本田,MPV
艾力绅,control,操控,63,57,0.3508771929824561,0.21052631578947367,0.5614035087719298,本田,MPV
艾力绅,fuel_consumption,能耗/油耗,74,73,0.8082191780821918,0.0821917808219178,0.8904109589041096,本田,MPV
艾力绅,intelligence,智能化,33,30,-0.5666666666666667,0.7333333333333333,0.16666666666666666,本田,MPV
艾力绅,interior,内饰,66,51,-0.0392156862745098,0.4117647058823529,0.37254901960784315,本田,MPV
艾力绅,power,动力,81,78,0.3974358974358974,0.20512820512820512,0.6025641025641025,本田,MPV
艾力绅,space,空间,88,84,0.8452380952380952,0.05952380952380952,0.9047619047619048,本田,MPV
艾力绅,value,性价比,57,50,0.38,0.18,0.56,本田,MPV
艾瑞泽5,appearance,外观,71,65,0.7076923076923077,0.06153846153846154,0.7692307692307693,奇瑞,轿车
艾瑞泽5,comfort,舒适性,74,64,-0.484375,0.671875,0.1875,奇瑞,轿车
艾瑞泽5,configuration,配置,57,52,0.4807692307692308,0.21153846153846154,0.6923076923076923,奇瑞,轿车
艾瑞泽5,control,操控,65,58,0.20689655172413793,0.3103448275862069,0.5172413793103449,奇瑞,轿车
艾瑞泽5,fuel_consumption,能耗/油耗,78,76,0.10526315789473684,0.39473684210526316,0.5,奇瑞,轿车
艾瑞泽5,intelligence,智能化,12,9,-0.1111111111111111,0.4444444444444444,0.3333333333333333,奇瑞,轿车
艾瑞泽5,interior,内饰,62,54,0.35185185185185186,0.2962962962962963,0.6481481481481481,奇瑞,轿车
艾瑞泽5,power,动力,86,82,-0.14634146341463414,0.5,0.35365853658536583,奇瑞,轿车
艾瑞泽5,space,空间,79,78,0.8846153846153846,0.01282051282051282,0.8974358974358975,奇瑞,轿车
艾瑞泽5,value,性价比,79,77,0.7142857142857143,0.09090909090909091,0.8051948051948052,奇瑞,轿车
艾瑞泽8,appearance,外观,75,75,0.9066666666666666,0.013333333333333334,0.92,奇瑞,轿车
艾瑞泽8,comfort,舒适性,91,87,0.3793103448275862,0.27586206896551724,0.6551724137931034,奇瑞,轿车
艾瑞泽8,configuration,配置,73,70,0.6571428571428571,0.15714285714285714,0.8142857142857143,奇瑞,轿车
艾瑞泽8,control,操控,78,77,0.6363636363636364,0.15584415584415584,0.7922077922077922,奇瑞,轿车
艾瑞泽8,fuel_consumption,能耗/油耗,84,80,0.325,0.325,0.65,奇瑞,轿车
艾瑞泽8,intelligence,智能化,67,67,-0.1044776119402985,0.4925373134328358,0.3880597014925373,奇瑞,轿车
艾瑞泽8,interior,内饰,78,78,0.6153846153846154,0.11538461538461539,0.7307692307692307,奇瑞,轿车
艾瑞泽8,power,动力,91,91,0.9340659340659341,0.02197802197802198,0.9560439560439561,奇瑞,轿车
艾瑞泽8,space,空间,83,83,0.9759036144578314,0.012048192771084338,0.9879518072289156,奇瑞,轿车
艾瑞泽8,value,性价比,81,79,0.8354430379746836,0.012658227848101266,0.8481012658227848,奇瑞,轿车
英仕派,appearance,外观,80,76,0.9078947368421053,0.02631578947368421,0.9342105263157895,本田,轿车
英仕派,comfort,舒适性,84,83,-0.39759036144578314,0.6746987951807228,0.27710843373493976,本田,轿车
英仕派,configuration,配置,82,79,0.1518987341772152,0.3924050632911392,0.5443037974683544,本田,轿车
英仕派,control,操控,70,67,0.5223880597014925,0.1791044776119403,0.7014925373134329,本田,轿车
英仕派,fuel_consumption,能耗/油耗,80,80,0.525,0.2,0.725,本田,轿车
英仕派,intelligence,智能化,40,39,-0.5897435897435898,0.717948717948718,0.1282051282051282,本田,轿车
英仕派,interior,内饰,64,59,0.06779661016949153,0.3559322033898305,0.423728813559322,本田,轿车
英仕派,power,动力,85,84,0.8809523809523809,0.023809523809523808,0.9047619047619048,本田,轿车
英仕派,space,空间,85,84,0.9166666666666666,0.011904761904761904,0.9285714285714286,本田,轿车
英仕派,value,性价比,82,79,0.7088607594936709,0.06329113924050633,0.7721518987341772,本田,轿车
荣威D5X DMH,appearance,外观,16,16,0.875,0.0,0.875,荣威,SUV
荣威D5X DMH,comfort,舒适性,23,23,0.34782608695652173,0.2608695652173913,0.6086956521739131,荣威,SUV
荣威D5X DMH,configuration,配置,16,16,-0.4375,0.6875,0.25,荣威,SUV
荣威D5X DMH,control,操控,16,16,0.5,0.1875,0.6875,荣威,SUV
荣威D5X DMH,fuel_consumption,能耗/油耗,23,23,0.6956521739130435,0.13043478260869565,0.8260869565217391,荣威,SUV
荣威D5X DMH,intelligence,智能化,26,26,-0.23076923076923078,0.5769230769230769,0.34615384615384615,荣威,SUV
荣威D5X DMH,interior,内饰,16,16,0.5,0.1875,0.6875,荣威,SUV
荣威D5X DMH,power,动力,31,31,0.967741935483871,0.0,0.967741935483871,荣威,SUV
荣威D5X DMH,space,空间,23,23,0.782608695652174,0.08695652173913043,0.8695652173913043,荣威,SUV
荣威D5X DMH,value,性价比,23,23,0.5217391304347826,0.13043478260869565,0.6521739130434783,荣威,SUV
荣威D6,appearance,外观,43,43,0.6976744186046512,0.09302325581395349,0.7906976744186046,荣威,轿车
荣威D6,comfort,舒适性,66,66,-0.06060606060606061,0.36363636363636365,0.30303030303030304,荣威,轿车
荣威D6,configuration,配置,45,44,-0.18181818181818182,0.4772727272727273,0.29545454545454547,荣威,轿车
荣威D6,control,操控,45,44,0.20454545454545456,0.2727272727272727,0.4772727272727273,荣威,轿车
荣威D6,fuel_consumption,能耗/油耗,84,82,0.6829268292682927,0.04878048780487805,0.7317073170731707,荣威,轿车
荣威D6,intelligence,智能化,45,45,-0.4888888888888889,0.7111111111111111,0.2222222222222222,荣威,轿车
荣威D6,interior,内饰,53,53,-0.2641509433962264,0.5283018867924528,0.2641509433962264,荣威,轿车
荣威D6,power,动力,46,46,0.6521739130434783,0.13043478260869565,0.782608695652174,荣威,轿车
荣威D6,space,空间,68,68,0.6470588235294118,0.11764705882352941,0.7647058823529411,荣威,轿车
荣威D6,value,性价比,76,76,0.6842105263157895,0.05263157894736842,0.7368421052631579,荣威,轿车
荣威D7,appearance,外观,10,10,1.0,0.0,1.0,荣威,轿车
荣威D7,comfort,舒适性,9,7,0.42857142857142855,0.2857142857142857,0.7142857142857143,荣威,轿车
荣威D7,configuration,配置,10,4,1.0,0.0,1.0,荣威,轿车
荣威D7,control,操控,9,7,0.42857142857142855,0.2857142857142857,0.7142857142857143,荣威,轿车
荣威D7,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,荣威,轿车
荣威D7,intelligence,智能化,10,10,0.5,0.1,0.6,荣威,轿车
荣威D7,interior,内饰,10,10,0.7,0.1,0.8,荣威,轿车
荣威D7,power,动力,10,10,0.9,0.0,0.9,荣威,轿车
荣威D7,space,空间,10,10,0.8,0.1,0.9,荣威,轿车
荣威D7,value,性价比,10,10,1.0,0.0,1.0,荣威,轿车
荣威RX3,appearance,外观,10,10,1.0,0.0,1.0,荣威,SUV
荣威RX3,comfort,舒适性,10,10,0.5,0.2,0.7,荣威,SUV
荣威RX3,configuration,配置,9,9,0.7777777777777778,0.1111111111111111,0.8888888888888888,荣威,SUV
荣威RX3,control,操控,10,10,1.0,0.0,1.0,荣威,SUV
荣威RX3,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,荣威,SUV
荣威RX3,intelligence,智能化,6,4,1.0,0.0,1.0,荣威,SUV
荣威RX3,interior,内饰,10,10,0.6,0.1,0.7,荣威,SUV
荣威RX3,power,动力,10,10,0.4,0.2,0.6,荣威,SUV
荣威RX3,space,空间,10,10,0.5,0.2,0.7,荣威,SUV
荣威RX3,value,性价比,10,10,1.0,0.0,1.0,荣威,SUV
荣威i5,appearance,外观,70,68,0.7647058823529411,0.07352941176470588,0.8382352941176471,荣威,轿车
荣威i5,comfort,舒适性,67,60,-0.08333333333333333,0.48333333333333334,0.4,荣威,轿车
荣威i5,configuration,配置,69,64,0.703125,0.140625,0.84375,荣威,轿车
荣威i5,control,操控,58,54,0.35185185185185186,0.25925925925925924,0.6111111111111112,荣威,轿车
荣威i5,fuel_consumption,能耗/油耗,72,69,0.2028985507246377,0.3188405797101449,0.5217391304347826,荣威,轿车
荣威i5,intelligence,智能化,32,32,-0.0625,0.46875,0.40625,荣威,轿车
荣威i5,interior,内饰,50,45,0.08888888888888889,0.3111111111111111,0.4,荣威,轿车
荣威i5,power,动力,84,83,-0.0963855421686747,0.46987951807228917,0.37349397590361444,荣威,轿车
荣威i5,space,空间,69,62,0.5967741935483871,0.11290322580645161,0.7096774193548387,荣威,轿车
荣威i5,value,性价比,76,71,0.7464788732394366,0.08450704225352113,0.8309859154929577,荣威,轿车
荣威i6 MAX新能源,appearance,外观,10,9,1.0,0.0,1.0,荣威,轿车
荣威i6 MAX新能源,comfort,舒适性,10,9,0.8888888888888888,0.0,0.8888888888888888,荣威,轿车
荣威i6 MAX新能源,configuration,配置,6,5,1.0,0.0,1.0,荣威,轿车
荣威i6 MAX新能源,control,操控,9,9,0.7777777777777778,0.0,0.7777777777777778,荣威,轿车
荣威i6 MAX新能源,fuel_consumption,能耗/油耗,10,9,0.8888888888888888,0.0,0.8888888888888888,荣威,轿车
荣威i6 MAX新能源,intelligence,智能化,4,3,1.0,0.0,1.0,荣威,轿车
荣威i6 MAX新能源,interior,内饰,9,9,0.8888888888888888,0.0,0.8888888888888888,荣威,轿车
荣威i6 MAX新能源,power,动力,9,9,1.0,0.0,1.0,荣威,轿车
荣威i6 MAX新能源,space,空间,9,9,0.5555555555555556,0.1111111111111111,0.6666666666666666,荣威,轿车
荣威i6 MAX新能源,value,性价比,10,10,0.5,0.2,0.7,荣威,轿车
荣威iMAX8,appearance,外观,57,52,0.8269230769230769,0.019230769230769232,0.8461538461538461,荣威,MPV
荣威iMAX8,comfort,舒适性,80,79,0.7088607594936709,0.10126582278481013,0.810126582278481,荣威,MPV
荣威iMAX8,configuration,配置,71,63,0.5238095238095238,0.19047619047619047,0.7142857142857143,荣威,MPV
荣威iMAX8,control,操控,64,62,0.7096774193548387,0.11290322580645161,0.8225806451612904,荣威,MPV
荣威iMAX8,fuel_consumption,能耗/油耗,66,64,0.25,0.3125,0.5625,荣威,MPV
荣威iMAX8,intelligence,智能化,39,37,0.02702702702702703,0.4864864864864865,0.5135135135135135,荣威,MPV
荣威iMAX8,interior,内饰,56,50,0.36,0.16,0.52,荣威,MPV
荣威iMAX8,power,动力,75,75,0.5866666666666667,0.13333333333333333,0.72,荣威,MPV
荣威iMAX8,space,空间,82,82,0.573170731707317,0.18292682926829268,0.7560975609756098,荣威,MPV
荣威iMAX8,value,性价比,72,70,0.7857142857142857,0.04285714285714286,0.8285714285714286,荣威,MPV
荣威iMAX8新能源,appearance,外观,10,10,0.9,0.0,0.9,荣威,MPV
荣威iMAX8新能源,comfort,舒适性,8,5,0.0,0.4,0.4,荣威,MPV
荣威iMAX8新能源,configuration,配置,10,7,1.0,0.0,1.0,荣威,MPV
荣威iMAX8新能源,control,操控,6,3,0.0,0.3333333333333333,0.3333333333333333,荣威,MPV
荣威iMAX8新能源,fuel_consumption,能耗/油耗,10,10,0.7,0.1,0.8,荣威,MPV
荣威iMAX8新能源,intelligence,智能化,10,10,0.4,0.2,0.6,荣威,MPV
荣威iMAX8新能源,interior,内饰,10,10,0.6,0.1,0.7,荣威,MPV
荣威iMAX8新能源,power,动力,9,9,1.0,0.0,1.0,荣威,MPV
荣威iMAX8新能源,space,空间,10,10,0.6,0.2,0.8,荣威,MPV
荣威iMAX8新能源,value,性价比,10,10,1.0,0.0,1.0,荣威,MPV
菱智,appearance,外观,16,13,0.8461538461538461,0.0,0.8461538461538461,东风风行,MPV
菱智,comfort,舒适性,28,20,-0.5,0.75,0.25,东风风行,MPV
菱智,configuration,配置,8,6,0.6666666666666666,0.16666666666666666,0.8333333333333334,东风风行,MPV
菱智,control,操控,18,14,-0.14285714285714285,0.5,0.35714285714285715,东风风行,MPV
菱智,fuel_consumption,能耗/油耗,25,25,0.12,0.4,0.52,东风风行,MPV
菱智,intelligence,智能化,3,2,1.0,0.0,1.0,东风风行,MPV
菱智,interior,内饰,14,12,0.5,0.16666666666666666,0.6666666666666666,东风风行,MPV
菱智,power,动力,32,30,-0.3,0.6,0.3,东风风行,MPV
菱智,space,空间,35,35,0.8285714285714286,0.08571428571428572,0.9142857142857143,东风风行,MPV
菱智,value,性价比,20,19,0.6842105263157895,0.10526315789473684,0.7894736842105263,东风风行,MPV
蒙迪欧,appearance,外观,75,75,0.9466666666666667,0.0,0.9466666666666667,福特,轿车
蒙迪欧,comfort,舒适性,71,71,0.3380281690140845,0.2535211267605634,0.5915492957746479,福特,轿车
蒙迪欧,configuration,配置,66,61,0.14754098360655737,0.3770491803278688,0.5245901639344263,福特,轿车
蒙迪欧,control,操控,76,75,0.4666666666666667,0.24,0.7066666666666667,福特,轿车
蒙迪欧,fuel_consumption,能耗/油耗,86,85,-0.07058823529411765,0.4470588235294118,0.3764705882352941,福特,轿车
蒙迪欧,intelligence,智能化,55,53,-0.20754716981132076,0.5471698113207547,0.33962264150943394,福特,轿车
蒙迪欧,interior,内饰,73,67,0.26865671641791045,0.26865671641791045,0.5373134328358209,福特,轿车
蒙迪欧,power,动力,93,93,0.8064516129032258,0.07526881720430108,0.8817204301075269,福特,轿车
蒙迪欧,space,空间,87,85,0.8588235294117647,0.047058823529411764,0.9058823529411765,福特,轿车
蒙迪欧,value,性价比,73,73,0.6027397260273972,0.0821917808219178,0.684931506849315,福特,轿车
蔚来ET5,appearance,外观,81,81,0.9876543209876543,0.0,0.9876543209876543,蔚来,轿车
蔚来ET5,comfort,舒适性,79,79,-0.0379746835443038,0.45569620253164556,0.4177215189873418,蔚来,轿车
蔚来ET5,configuration,配置,63,63,0.5873015873015873,0.1111111111111111,0.6984126984126984,蔚来,轿车
蔚来ET5,control,操控,73,73,0.6986301369863014,0.0684931506849315,0.7671232876712328,蔚来,轿车
蔚来ET5,fuel_consumption,能耗/油耗,88,88,-0.045454545454545456,0.45454545454545453,0.4090909090909091,蔚来,轿车
蔚来ET5,intelligence,智能化,75,75,0.6933333333333334,0.10666666666666667,0.8,蔚来,轿车
蔚来ET5,interior,内饰,74,74,0.7432432432432432,0.05405405405405406,0.7972972972972973,蔚来,轿车
蔚来ET5,power,动力,65,65,0.8923076923076924,0.0,0.8923076923076924,蔚来,轿车
蔚来ET5,space,空间,81,81,-0.13580246913580246,0.5061728395061729,0.37037037037037035,蔚来,轿车
蔚来ET5,value,性价比,64,64,0.421875,0.140625,0.5625,蔚来,轿车
蔚来ET5T,appearance,外观,80,80,0.9625,0.0,0.9625,蔚来,轿车
蔚来ET5T,comfort,舒适性,66,66,-0.2727272727272727,0.5909090909090909,0.3181818181818182,蔚来,轿车
蔚来ET5T,configuration,配置,59,59,0.576271186440678,0.0847457627118644,0.6610169491525424,蔚来,轿车
蔚来ET5T,control,操控,53,53,0.4339622641509434,0.20754716981132076,0.6415094339622641,蔚来,轿车
蔚来ET5T,fuel_consumption,能耗/油耗,80,80,-0.2875,0.6,0.3125,蔚来,轿车
蔚来ET5T,intelligence,智能化,66,66,0.6060606060606061,0.18181818181818182,0.7878787878787878,蔚来,轿车
蔚来ET5T,interior,内饰,63,63,0.7619047619047619,0.015873015873015872,0.7777777777777778,蔚来,轿车
蔚来ET5T,power,动力,41,41,0.8536585365853658,0.0,0.8536585365853658,蔚来,轿车
蔚来ET5T,space,空间,67,67,0.22388059701492538,0.34328358208955223,0.5671641791044776,蔚来,轿车
蔚来ET5T,value,性价比,62,61,0.4262295081967213,0.13114754098360656,0.5573770491803278,蔚来,轿车
蔚来ET7,appearance,外观,66,66,0.8787878787878788,0.015151515151515152,0.8939393939393939,蔚来,轿车
蔚来ET7,comfort,舒适性,84,84,0.5357142857142857,0.21428571428571427,0.75,蔚来,轿车
蔚来ET7,configuration,配置,64,64,0.734375,0.03125,0.765625,蔚来,轿车
蔚来ET7,control,操控,59,59,0.3389830508474576,0.23728813559322035,0.576271186440678,蔚来,轿车
蔚来ET7,fuel_consumption,能耗/油耗,80,80,0.1125,0.275,0.3875,蔚来,轿车
蔚来ET7,intelligence,智能化,64,64,0.625,0.15625,0.78125,蔚来,轿车
蔚来ET7,interior,内饰,61,61,0.6885245901639344,0.13114754098360656,0.819672131147541,蔚来,轿车
蔚来ET7,power,动力,67,67,0.9402985074626866,0.0,0.9402985074626866,蔚来,轿车
蔚来ET7,space,空间,65,65,0.27692307692307694,0.27692307692307694,0.5538461538461539,蔚来,轿车
蔚来ET7,value,性价比,36,36,0.3333333333333333,0.16666666666666666,0.5,蔚来,轿车
蔚来ET9,appearance,外观,6,6,1.0,0.0,1.0,蔚来,轿车
蔚来ET9,comfort,舒适性,6,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,蔚来,轿车
蔚来ET9,configuration,配置,5,5,0.6,0.0,0.6,蔚来,轿车
蔚来ET9,control,操控,7,7,0.5714285714285714,0.14285714285714285,0.7142857142857143,蔚来,轿车
蔚来ET9,fuel_consumption,能耗/油耗,5,5,0.2,0.0,0.2,蔚来,轿车
蔚来ET9,intelligence,智能化,6,6,0.5,0.16666666666666666,0.6666666666666666,蔚来,轿车
蔚来ET9,interior,内饰,7,7,0.5714285714285714,0.0,0.5714285714285714,蔚来,轿车
蔚来ET9,power,动力,5,5,0.2,0.0,0.2,蔚来,轿车
蔚来ET9,space,空间,5,5,0.8,0.0,0.8,蔚来,轿车
蔚来ET9,value,性价比,4,4,-0.5,0.75,0.25,蔚来,轿车
豪越L,appearance,外观,41,41,0.7317073170731707,0.0975609756097561,0.8292682926829268,吉利汽车,SUV
豪越L,comfort,舒适性,60,59,0.2033898305084746,0.288135593220339,0.4915254237288136,吉利汽车,SUV
豪越L,configuration,配置,39,39,0.5128205128205128,0.1794871794871795,0.6923076923076923,吉利汽车,SUV
豪越L,control,操控,41,41,0.4146341463414634,0.24390243902439024,0.6585365853658537,吉利汽车,SUV
豪越L,fuel_consumption,能耗/油耗,58,58,0.3448275862068966,0.29310344827586204,0.6379310344827587,吉利汽车,SUV
豪越L,intelligence,智能化,26,26,-0.07692307692307693,0.46153846153846156,0.38461538461538464,吉利汽车,SUV
豪越L,interior,内饰,35,35,0.42857142857142855,0.2,0.6285714285714286,吉利汽车,SUV
豪越L,power,动力,77,77,0.7792207792207793,0.07792207792207792,0.8571428571428571,吉利汽车,SUV
豪越L,space,空间,81,80,0.9,0.0375,0.9375,吉利汽车,SUV
豪越L,value,性价比,53,53,0.7735849056603774,0.03773584905660377,0.8113207547169812,吉利汽车,SUV
赛图斯,appearance,外观,8,8,0.625,0.125,0.75,起亚,SUV
赛图斯,comfort,舒适性,10,10,-0.1,0.4,0.3,起亚,SUV
赛图斯,configuration,配置,6,6,0.0,0.5,0.5,起亚,SUV
赛图斯,control,操控,7,7,0.7142857142857143,0.0,0.7142857142857143,起亚,SUV
赛图斯,fuel_consumption,能耗/油耗,9,9,0.4444444444444444,0.2222222222222222,0.6666666666666666,起亚,SUV
赛图斯,intelligence,智能化,6,6,0.3333333333333333,0.16666666666666666,0.5,起亚,SUV
赛图斯,interior,内饰,7,7,-0.2857142857142857,0.42857142857142855,0.14285714285714285,起亚,SUV
赛图斯,power,动力,12,12,-0.08333333333333333,0.5,0.4166666666666667,起亚,SUV
赛图斯,space,空间,9,9,0.5555555555555556,0.1111111111111111,0.6666666666666666,起亚,SUV
赛图斯,value,性价比,6,6,-0.16666666666666666,0.3333333333333333,0.16666666666666666,起亚,SUV
赛那SIENNA,appearance,外观,18,18,1.0,0.0,1.0,丰田,MPV
赛那SIENNA,comfort,舒适性,19,19,0.42105263157894735,0.2631578947368421,0.6842105263157895,丰田,MPV
赛那SIENNA,configuration,配置,17,15,0.7333333333333333,0.13333333333333333,0.8666666666666667,丰田,MPV
赛那SIENNA,control,操控,10,4,0.25,0.25,0.5,丰田,MPV
赛那SIENNA,fuel_consumption,能耗/油耗,19,19,1.0,0.0,1.0,丰田,MPV
赛那SIENNA,intelligence,智能化,9,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,丰田,MPV
赛那SIENNA,interior,内饰,17,17,-0.6470588235294118,0.7647058823529411,0.11764705882352941,丰田,MPV
赛那SIENNA,power,动力,17,15,0.8666666666666667,0.06666666666666667,0.9333333333333333,丰田,MPV
赛那SIENNA,space,空间,19,18,1.0,0.0,1.0,丰田,MPV
赛那SIENNA,value,性价比,17,17,0.8235294117647058,0.058823529411764705,0.8823529411764706,丰田,MPV
起亚EV5,appearance,外观,15,15,0.7333333333333333,0.0,0.7333333333333333,起亚,SUV
起亚EV5,comfort,舒适性,20,20,0.45,0.2,0.65,起亚,SUV
起亚EV5,configuration,配置,11,11,0.45454545454545453,0.18181818181818182,0.6363636363636364,起亚,SUV
起亚EV5,control,操控,18,18,0.7222222222222222,0.05555555555555555,0.7777777777777778,起亚,SUV
起亚EV5,fuel_consumption,能耗/油耗,26,26,0.19230769230769232,0.19230769230769232,0.38461538461538464,起亚,SUV
起亚EV5,intelligence,智能化,19,19,-0.3157894736842105,0.631578947368421,0.3157894736842105,起亚,SUV
起亚EV5,interior,内饰,16,16,0.3125,0.1875,0.5,起亚,SUV
起亚EV5,power,动力,13,13,0.46153846153846156,0.15384615384615385,0.6153846153846154,起亚,SUV
起亚EV5,space,空间,21,21,0.9047619047619048,0.0,0.9047619047619048,起亚,SUV
起亚EV5,value,性价比,13,13,0.8461538461538461,0.07692307692307693,0.9230769230769231,起亚,SUV
起亚K3,appearance,外观,66,62,0.8709677419354839,0.04838709677419355,0.9193548387096774,起亚,轿车
起亚K3,comfort,舒适性,78,69,-0.14492753623188406,0.5072463768115942,0.36231884057971014,起亚,轿车
起亚K3,configuration,配置,68,55,0.5272727272727272,0.21818181818181817,0.7454545454545455,起亚,轿车
起亚K3,control,操控,65,59,0.13559322033898305,0.3050847457627119,0.4406779661016949,起亚,轿车
起亚K3,fuel_consumption,能耗/油耗,59,58,0.5862068965517241,0.13793103448275862,0.7241379310344828,起亚,轿车
起亚K3,intelligence,智能化,35,24,-0.041666666666666664,0.5,0.4583333333333333,起亚,轿车
起亚K3,interior,内饰,64,54,0.5185185185185185,0.16666666666666666,0.6851851851851852,起亚,轿车
起亚K3,power,动力,83,81,0.09876543209876543,0.345679012345679,0.4444444444444444,起亚,轿车
起亚K3,space,空间,66,61,0.4426229508196721,0.19672131147540983,0.639344262295082,起亚,轿车
起亚K3,value,性价比,63,62,0.5645161290322581,0.12903225806451613,0.6935483870967742,起亚,轿车
起亚KX3傲跑,appearance,外观,10,10,1.0,0.0,1.0,起亚,SUV
起亚KX3傲跑,comfort,舒适性,10,10,0.2,0.3,0.5,起亚,SUV
起亚KX3傲跑,configuration,配置,8,7,0.7142857142857143,0.14285714285714285,0.8571428571428571,起亚,SUV
起亚KX3傲跑,control,操控,10,10,0.8,0.1,0.9,起亚,SUV
起亚KX3傲跑,fuel_consumption,能耗/油耗,10,10,1.0,0.0,1.0,起亚,SUV
起亚KX3傲跑,intelligence,智能化,4,3,-0.3333333333333333,0.6666666666666666,0.3333333333333333,起亚,SUV
起亚KX3傲跑,interior,内饰,10,10,0.3,0.2,0.5,起亚,SUV
起亚KX3傲跑,power,动力,10,10,0.9,0.0,0.9,起亚,SUV
起亚KX3傲跑,space,空间,10,10,1.0,0.0,1.0,起亚,SUV
起亚KX3傲跑,value,性价比,10,10,1.0,0.0,1.0,起亚,SUV
轩逸,appearance,外观,70,63,0.7777777777777778,0.07936507936507936,0.8571428571428571,日产,轿车
轩逸,comfort,舒适性,75,70,0.5571428571428572,0.17142857142857143,0.7285714285714285,日产,轿车
轩逸,configuration,配置,60,50,0.0,0.42,0.42,日产,轿车
轩逸,control,操控,57,46,0.08695652173913043,0.32608695652173914,0.41304347826086957,日产,轿车
轩逸,fuel_consumption,能耗/油耗,80,78,0.7307692307692307,0.11538461538461539,0.8461538461538461,日产,轿车
轩逸,intelligence,智能化,27,23,0.21739130434782608,0.2608695652173913,0.4782608695652174,日产,轿车
轩逸,interior,内饰,68,60,0.4166666666666667,0.18333333333333332,0.6,日产,轿车
轩逸,power,动力,86,83,-0.12048192771084337,0.4939759036144578,0.37349397590361444,日产,轿车
轩逸,space,空间,68,66,0.8333333333333334,0.06060606060606061,0.8939393939393939,日产,轿车
轩逸,value,性价比,73,71,0.6338028169014085,0.11267605633802817,0.7464788732394366,日产,轿车
迈腾,appearance,外观,107,97,0.8762886597938144,0.020618556701030927,0.8969072164948454,大众,轿车
迈腾,comfort,舒适性,99,89,-0.38202247191011235,0.6404494382022472,0.25842696629213485,大众,轿车
迈腾,configuration,配置,72,66,0.2727272727272727,0.3181818181818182,0.5909090909090909,大众,轿车
迈腾,control,操控,95,91,0.6703296703296703,0.12087912087912088,0.7912087912087912,大众,轿车
迈腾,fuel_consumption,能耗/油耗,106,104,0.19230769230769232,0.34615384615384615,0.5384615384615384,大众,轿车
迈腾,intelligence,智能化,43,40,-0.175,0.475,0.3,大众,轿车
