series_id,series_name,brand,category,total_months,longest_run_months,interrupt_count,longest_gap_months,first_year,last_year
21073,魏牌 VV7,魏牌,SUV,54,54,0,0,2022,2026
21074,魏牌 VV5,魏牌,SUV,54,54,0,0,2022,2026
21086,力帆650,力帆,轿车,54,54,0,0,2022,2026
21091,北汽幻速S5,北汽幻速,SUV,54,54,0,0,2022,2026
21102,启辰M50V,启辰,MPV,54,54,0,0,2022,2026
21162,传祺GS7,广汽传祺,SUV,54,54,0,0,2022,2026
21172,途观L,大众,SUV,54,54,0,0,2022,2026
21193,凌轩,长安,MPV,54,54,0,0,2022,2026
21223,东风风神AX4,东风风神,SUV,54,54,0,0,2022,2026
21224,标致5008,标致,SUV,54,54,0,0,2022,2026
21255,传祺GE3,埃安,SUV,54,54,0,0,2022,2026
21273,远景X1,吉利汽车,SUV,54,54,0,0,2022,2026
20562,比速T3,比速汽车,SUV,54,54,0,0,2022,2026
20545,标致4008,标致,SUV,54,54,0,0,2022,2026
20543,沃尔沃S90,沃尔沃,轿车,54,54,0,0,2022,2026
20542,凯翼X5,凯翼,SUV,54,54,0,0,2022,2026
13928,宝沃BX5,宝沃,SUV,54,54,0,0,2022,2026
13929,宝沃BX6,宝沃,SUV,54,54,0,0,2022,2026
14029,众泰SR9,众泰,SUV,54,54,0,0,2022,2026
14039,华泰XEV260,华泰新能源,SUV,54,54,0,0,2022,2026
14068,瑞虎7,奇瑞,SUV,54,54,0,0,2022,2026
14091,比亚迪e5,比亚迪,轿车,54,54,0,0,2022,2026
14113,捷豹XFL,捷豹,轿车,54,54,0,0,2022,2026
14142,瑞风S7,江淮,SUV,54,54,0,0,2022,2026
14181,众泰T300,众泰,SUV,54,54,0,0,2022,2026
14191,江淮iEV7,江淮,轿车,54,54,0,0,2022,2026
14192,上汽大通MAXUS D90,大通,SUV,54,54,0,0,2022,2026
14194,江淮iEV6E,江淮,轿车,54,54,0,0,2022,2026
14211,众泰大迈X7,众泰,SUV,54,54,0,0,2022,2026
14221,传祺GA4,广汽传祺,轿车,54,54,0,0,2022,2026
14242,东风风神AX5,东风风神,SUV,54,54,0,0,2022,2026
14251,科雷傲,雷诺,SUV,54,54,0,0,2022,2026
14252,冠道,本田,SUV,54,54,0,0,2022,2026
14264,猎豹CS9,猎豹汽车,SUV,54,54,0,0,2022,2026
14265,骏派A70,一汽,轿车,54,54,0,0,2022,2026
14373,瑞虎3x,奇瑞,SUV,54,54,0,0,2022,2026
14382,野马T80,野马汽车,SUV,54,54,0,0,2022,2026
14383,汉腾X7,汉腾,SUV,54,54,0,0,2022,2026
14384,汉腾X7 PHEV,汉腾,SUV,54,54,0,0,2022,2026
20454,江铃E200L,江铃集团新能源,轿车,54,54,0,0,2022,2026
20513,北汽威旺M50F,北汽威旺,MPV,54,54,0,0,2022,2026
20522,全球鹰K12,全球鹰,轿车,54,54,0,0,2022,2026
20524,全球鹰K17,全球鹰,轿车,54,54,0,0,2022,2026
12513,传祺GA8,广汽传祺,轿车,54,54,0,0,2022,2026
12442,金杯750,金杯,MPV,54,54,0,0,2022,2026
8575,锋驭,铃木,SUV,54,54,0,0,2022,2026
9917,北京现代ix25,现代,SUV,54,54,0,0,2022,2026
9509,Yeti,斯柯达,SUV,54,54,0,0,2022,2026
9550,奥迪A3,奥迪,轿车,54,54,0,0,2022,2026
9590,景逸X5,东风风行,SUV,54,54,0,0,2022,2026
9604,五菱宏光S,五菱,MPV,54,54,0,0,2022,2026
9605,星朗,广汽吉奥,MPV,54,54,0,0,2022,2026
9656,DS 5,DS,轿车,54,54,0,0,2022,2026
9767,沃尔沃S60,沃尔沃,轿车,54,54,0,0,2022,2026
9809,艾瑞泽3,奇瑞,轿车,54,54,0,0,2022,2026
9838,艾瑞泽M7,奇瑞,MPV,54,54,0,0,2022,2026
9847,唐新能源,比亚迪,SUV,54,54,0,0,2022,2026
9857,北汽幻速S2,北汽幻速,SUV,54,54,0,0,2022,2026
9867,力帆X50,力帆,SUV,54,54,0,0,2022,2026
9887,力帆820,力帆,轿车,54,54,0,0,2022,2026
10018,起亚K4,起亚,轿车,54,54,0,0,2022,2026
9423,风光,东风小康,MPV,54,54,0,0,2022,2026
10048,利亚纳A6,铃木,轿车,54,54,0,0,2022,2026
10069,Ottimo致悦,菲亚特,轿车,54,54,0,0,2022,2026
10109,奔奔,长安,轿车,54,54,0,0,2022,2026
10199,DS 5LS,DS,轿车,54,54,0,0,2022,2026
10221,纳智捷优6 SUV,纳智捷,SUV,54,54,0,0,2022,2026
10280,马自达3 昂克赛拉,马自达,轿车,54,54,0,0,2022,2026
10331,起亚K3S,起亚,轿车,54,54,0,0,2022,2026
10370,比亚迪G5,比亚迪,轿车,54,54,0,0,2022,2026
10460,江淮iEV,江淮,轿车,54,54,0,0,2022,2026
10500,众泰Z560,众泰,轿车,54,54,0,0,2022,2026
10510,北汽幻速S3,北汽幻速,SUV,54,54,0,0,2022,2026
10640,悦翔V7,长安,轿车,54,54,0,0,2022,2026
10660,艾瑞泽5,奇瑞,轿车,54,54,0,0,2022,2026
9488,红旗国礼,红旗,轿车,54,54,0,0,2022,2026
9327,中华H220,中华,轿车,54,54,0,0,2022,2026
12381,威朗,别克,轿车,54,54,0,0,2022,2026
9191,朗逸两厢,大众,轿车,54,54,0,0,2022,2026
8580,奇瑞E3,奇瑞,轿车,54,54,0,0,2022,2026
8582,奔腾X80,奔腾,SUV,54,54,0,0,2022,2026
8670,奥迪Q3,奥迪,SUV,54,54,0,0,2022,2026
8680,马自达CX-7,马自达,SUV,54,54,0,0,2022,2026
8710,晨风,启辰,轿车,54,54,0,0,2022,2026
8711,和悦A30,江淮,轿车,54,54,0,0,2022,2026
8760,海马M8,海马,轿车,54,54,0,0,2022,2026
8840,观致3,观致,轿车,54,54,0,0,2022,2026
8860,陆风X7,陆风,SUV,54,54,0,0,2022,2026
8910,海马M6,海马郑州,轿车,54,54,0,0,2022,2026
8981,帕杰罗劲畅,三菱,SUV,54,54,0,0,2022,2026
9090,传祺GA3,广汽传祺,轿车,54,54,0,0,2022,2026
9181,众泰Z100,众泰,轿车,54,54,0,0,2022,2026
9192,中华H330,中华,轿车,54,54,0,0,2022,2026
9322,杰德,本田,轿车,54,54,0,0,2022,2026
9200,逸动XT,长安,轿车,54,54,0,0,2022,2026
9202,瑞风S3,江淮,SUV,54,54,0,0,2022,2026
9220,众泰T200,众泰,SUV,54,54,0,0,2022,2026
9251,比亚迪S7,比亚迪,SUV,54,54,0,0,2022,2026
9261,风行CM7,东风风行,MPV,54,54,0,0,2022,2026
9271,名爵GS 锐腾,MG名爵,SUV,54,54,0,0,2022,2026
9291,哈弗H2,哈弗,SUV,54,54,0,0,2022,2026
9292,哈弗H7,哈弗,SUV,54,54,0,0,2022,2026
9312,大通G10,大通,MPV,54,54,0,0,2022,2026
9313,艾瑞泽7,奇瑞,轿车,54,54,0,0,2022,2026
9318,力帆330,力帆,轿车,54,54,0,0,2022,2026
9319,力帆630,力帆,轿车,54,54,0,0,2022,2026
9321,纳智捷大7 MPV,纳智捷,MPV,54,54,0,0,2022,2026
10750,DS 6,DS,SUV,54,54,0,0,2022,2026
10791,缤智,本田,SUV,54,54,0,0,2022,2026
10801,雷凌,丰田,轿车,54,54,0,0,2022,2026
11837,东风风度MX6,东风风度,SUV,54,54,0,0,2022,2026
11607,锐界L,福特,SUV,54,54,0,0,2022,2026
11677,启辰T70,启辰,SUV,54,54,0,0,2022,2026
11687,华颂7,华颂,MPV,54,54,0,0,2022,2026
11697,奇瑞eQ,奇瑞新能源,轿车,54,54,0,0,2022,2026
11747,东风风神E30,东风风神,轿车,54,54,0,0,2022,2026
11748,标致308S,标致,轿车,54,54,0,0,2022,2026
11758,观致3都市SUV,观致,SUV,54,54,0,0,2022,2026
11759,绅宝D80,北京汽车,轿车,54,54,0,0,2022,2026
11761,绅宝X65,北京汽车,SUV,54,54,0,0,2022,2026
11763,GX3,中兴,SUV,54,54,0,0,2022,2026
11787,起亚KX3傲跑,起亚,SUV,54,54,0,0,2022,2026
11807,绅宝 - CC,北京汽车,轿车,54,54,0,0,2022,2026
11808,索纳塔,现代,轿车,54,54,0,0,2022,2026
11869,瑞风S2,江淮,SUV,54,54,0,0,2022,2026
10812,猎豹CS10,猎豹汽车,SUV,54,54,0,0,2022,2026
11879,北汽幻速H2,北汽幻速,MPV,54,54,0,0,2022,2026
11889,EV系列,北汽新能源,轿车,54,54,0,0,2022,2026
11891,元,比亚迪,SUV,54,54,0,0,2022,2026
11899,ES210,北汽新能源,轿车,54,54,0,0,2022,2026
11920,mu-X牧游侠,五十铃,SUV,54,54,0,0,2022,2026
11962,中华V3,中华,SUV,54,54,0,0,2022,2026
12001,众泰Z700,众泰,轿车,54,54,0,0,2022,2026
12002,宝骏560,宝骏,SUV,54,54,0,0,2022,2026
12011,K50,开瑞,MPV,54,54,0,0,2022,2026
12071,知豆D1,知豆,轿车,54,54,0,0,2022,2026
12081,北汽幻速S6,北汽幻速,SUV,54,54,0,0,2022,2026
12091,野马T70,野马汽车,SUV,54,54,0,0,2022,2026
12331,荣威e550,荣威,轿车,54,54,0,0,2022,2026
11577,云100,众泰,轿车,54,54,0,0,2022,2026
11483,绅宝D20,北京汽车,轿车,54,54,0,0,2022,2026
11462,沃尔沃XC CLASSIC,沃尔沃,SUV,54,54,0,0,2022,2026
11382,本田XR-V,本田,SUV,54,54,0,0,2022,2026
10821,东风A9,东风风神,轿车,54,54,0,0,2022,2026
10822,帝豪GS,吉利汽车,SUV,54,54,0,0,2022,2026
10846,启悦,铃木,轿车,54,54,0,0,2022,2026
10851,猎豹Q6,猎豹汽车,SUV,54,54,0,0,2022,2026
10856,东风风神L60,东风风神,轿车,54,54,0,0,2022,2026
10871,启辰R30,启辰,轿车,54,54,0,0,2022,2026
10891,凌渡,大众,轿车,54,54,0,0,2022,2026
10901,瑞风M3,江淮瑞风,MPV,54,54,0,0,2022,2026
10902,瑞风A60,江淮,轿车,54,54,0,0,2022,2026
10921,众泰E20,众泰,轿车,54,54,0,0,2022,2026
10951,凯迪拉克ATS-L,凯迪拉克,轿车,54,54,0,0,2022,2026
10961,英致G3,英致,SUV,54,54,0,0,2022,2026
10981,知豆,知豆,轿车,54,54,0,0,2022,2026
11002,风尚·陆地方舟,陆地方舟,MPV,54,54,0,0,2022,2026
11021,东风风神A30,东风风神,轿车,54,54,0,0,2022,2026
11041,哈弗H1,哈弗,SUV,54,54,0,0,2022,2026
11081,昂科威,别克,SUV,54,54,0,0,2022,2026
11091,圣达菲,华泰,SUV,54,54,0,0,2022,2026
11121,传祺GS5 Super,广汽传祺,SUV,54,54,0,0,2022,2026
11161,名爵GT 锐行,MG名爵,轿车,54,54,0,0,2022,2026
11231,传祺GA3S视界,广汽传祺,轿车,54,54,0,0,2022,2026
11244,宝马X3,宝马,SUV,54,54,0,0,2022,2026
11262,新帝豪,吉利汽车,轿车,54,54,0,0,2022,2026
11292,绅宝D60,北京汽车,轿车,54,54,0,0,2022,2026
11342,英菲尼迪Q50L,英菲尼迪,轿车,54,54,0,0,2022,2026
11372,凯翼C3,凯翼,轿车,54,54,0,0,2022,2026
11373,凯翼C3R,凯翼,轿车,54,54,0,0,2022,2026
31265,红旗H7 PHEV,红旗,轿车,54,54,0,0,2022,2026
